# Wavelength	Flux_normalized	Order
3795.15000000 1.55983368 5
3795.18000000 1.04041964 5
3795.21000000 0.59492858 5
3795.24000000 0.43622939 5
3795.27000000 0.56403157 5
3795.30000000 0.93238981 5
3795.33000000 1.06058841 5
3795.36000000 1.59247848 5
3795.39000000 1.75744766 5
3795.42000000 0.94246104 5
3795.45000000 1.44728634 5
3795.48000000 1.64373994 5
3795.51000000 1.68942711 5
3795.54000000 1.58113710 5
3795.57000000 1.19347055 5
3795.60000000 0.71942986 5
3795.63000000 0.36085051 5
3795.66000000 0.53654634 5
3795.69000000 1.08859162 5
3795.72000000 1.21949759 5
3795.75000000 1.57478581 5
3795.78000000 1.45286290 5
3795.81000000 1.61422863 5
3795.84000000 2.10967151 5
3795.87000000 0.93877665 5
3795.90000000 0.67875484 5
3795.93000000 0.59563479 5
3795.96000000 0.50705571 5
3795.99000000 0.55527940 5
3796.02000000 1.28109483 5
3796.05000000 1.40019882 5
3796.08000000 0.83431828 5
3796.11000000 0.47308863 5
3796.14000000 1.23829761 5
3796.17000000 0.33659375 5
3796.20000000 0.56167889 5
3796.23000000 0.85891240 5
3796.26000000 0.61612237 5
3796.29000000 0.17703128 5
3796.32000000 0.43811170 5
3796.35000000 0.66536422 5
3796.38000000 0.55268566 5
3796.41000000 0.34371867 5
3796.44000000 1.00577930 5
3796.47000000 0.27438285 5
3796.50000000 0.35889942 5
3796.53000000 0.80075569 5
3796.56000000 0.53779889 5
3796.59000000 -0.65385149 5
3796.62000000 0.06208019 5
3796.65000000 0.17357199 5
3796.68000000 -0.44559884 5
3796.71000000 -0.60611895 5
3796.74000000 0.48169658 5
3796.77000000 0.84826041 5
3796.80000000 0.45898148 5
3796.83000000 -0.07335642 5
3796.86000000 0.14338159 5
3796.89000000 0.89901153 5
3796.92000000 0.46099611 5
3796.95000000 -0.30460172 5
3796.98000000 -0.48788168 5
3797.01000000 0.22518282 5
3797.04000000 0.00441141 5
3797.07000000 0.14993716 5
3797.10000000 0.17468332 5
3797.13000000 -0.18500007 5
3797.16000000 0.09484267 5
3797.19000000 0.24589411 5
3797.22000000 0.24704256 5
3797.25000000 0.42163281 5
3797.28000000 0.85944630 5
3797.31000000 0.44998779 5
3797.34000000 0.53138076 5
3797.37000000 0.85068681 5
3797.40000000 1.05254337 5
3797.43000000 0.90240571 5
3797.46000000 0.91891763 5
3797.49000000 1.13251548 5
3797.52000000 1.34054956 5
3797.55000000 1.36843790 5
3797.58000000 1.09682971 5
3797.61000000 0.30804878 5
3797.64000000 0.10110748 5
3797.67000000 0.14915112 5
3797.70000000 0.37543335 5
3797.73000000 1.20736148 5
3797.76000000 0.23635386 5
3797.79000000 0.46041192 5
3797.82000000 0.75049656 5
3797.85000000 0.23689038 5
3797.88000000 0.53310294 5
3797.91000000 -0.30194499 5
3797.94000000 0.03474730 5
3797.97000000 0.36274348 5
3798.00000000 -0.50166328 5
3798.03000000 0.20267686 5
3798.06000000 0.23193425 5
3798.09000000 -0.18648191 5
3798.12000000 -0.32237092 5
3798.15000000 0.31414007 5
3798.18000000 0.00879013 5
3798.21000000 -0.32453543 5
3798.24000000 -0.13248721 5
3798.27000000 0.22135670 5
3798.30000000 -0.07715277 5
3798.33000000 0.20004373 5
3798.36000000 0.33268492 5
3798.39000000 0.39205842 5
3798.42000000 0.45552883 5
3798.45000000 0.53337109 5
3798.48000000 1.14721040 5
3798.51000000 0.78777070 5
3798.54000000 0.67462384 5
3798.57000000 1.24651432 5
3798.60000000 0.93157371 5
3798.63000000 1.39462260 5
3798.66000000 1.62476904 5
3798.69000000 1.35101174 5
3798.72000000 0.76064938 5
3798.75000000 0.54607681 5
3798.78000000 0.76773993 5
3798.81000000 1.30964030 5
3798.84000000 1.87749974 5
3798.87000000 2.13523573 5
3798.90000000 1.83558965 5
3798.93000000 1.52260612 5
3798.96000000 1.30561409 5
3798.99000000 1.12859927 5
3799.02000000 0.94164583 5
3799.05000000 1.17869407 5
3799.08000000 1.62473228 5
3799.11000000 1.35657220 5
3799.14000000 1.02113996 5
3799.17000000 2.00613480 5
3799.20000000 1.46389188 5
3799.23000000 2.00934980 5
3799.26000000 2.15954257 5
3799.29000000 1.64307320 5
3799.32000000 1.85149793 5
3799.35000000 1.94464294 5
3799.38000000 1.98190869 5
3799.41000000 2.21546729 5
3799.44000000 2.33831306 5
3799.47000000 1.31429337 5
3799.50000000 1.20446792 5
3799.53000000 1.02941255 5
3799.56000000 0.80160265 5
3799.59000000 0.67383210 5
3799.62000000 0.59598123 5
3799.65000000 1.87244014 5
3799.68000000 2.05229524 5
3799.71000000 1.44371694 5
3799.74000000 1.08229712 5
3799.77000000 1.18590372 5
3799.80000000 0.87124384 5
3799.83000000 0.89964367 5
3799.86000000 1.26465823 5
3799.89000000 1.49428535 5
3799.92000000 0.81871666 5
3799.95000000 0.83472708 5
3799.98000000 0.91970915 5
3800.01000000 0.93924207 5
3800.04000000 1.02348494 5
3800.07000000 0.77597841 5
3800.10000000 0.35941459 5
3800.13000000 0.52366566 5
3800.16000000 1.00804947 5
3800.19000000 0.89810788 5
3800.22000000 0.70450956 5
3800.25000000 0.85843793 5
3800.28000000 0.98133504 5
3800.31000000 0.82789540 5
3800.34000000 0.47658957 5
3800.37000000 0.79529527 5
3800.40000000 0.88096676 5
3800.43000000 0.84981551 5
3800.46000000 0.98339562 5
3800.49000000 1.47460407 5
3800.52000000 0.99682971 5
3800.55000000 1.34682635 5
3800.58000000 1.78442244 5
3800.61000000 1.57994515 5
3800.64000000 0.99844258 5
3800.67000000 1.40845438 5
3800.70000000 1.09445349 5
3800.73000000 0.58420336 5
3800.76000000 0.86967603 5
3800.79000000 2.48418898 5
3800.82000000 2.85374345 5
3800.85000000 3.03463564 5
3800.88000000 2.79866802 5
3800.91000000 1.94325709 5
3800.94000000 1.50494706 5
3800.97000000 1.97973261 5
3801.00000000 2.20930432 5
3801.03000000 2.37228371 5
3801.06000000 2.86503349 5
3801.09000000 2.66459499 5
3801.12000000 2.36515866 5
3801.15000000 1.79151061 5
3801.18000000 1.36502225 5
3801.21000000 1.54556144 5
3801.24000000 1.53562554 5
3801.27000000 1.43307902 5
3801.30000000 1.34779649 5
3801.33000000 1.15065280 5
3801.36000000 0.70485662 5
3801.39000000 0.71930742 5
3801.42000000 0.92536624 5
3801.45000000 0.85526243 5
3801.48000000 0.61755082 5
3801.51000000 0.71305196 5
3801.54000000 0.91775346 5
3801.57000000 1.13471655 5
3801.60000000 1.26367825 5
3801.63000000 1.18478656 5
3801.66000000 0.82581454 5
3801.69000000 0.59591998 5
3801.72000000 1.22076852 5
3801.75000000 2.12894111 5
3801.78000000 2.64583468 5
3801.81000000 2.33428479 5
3801.84000000 1.86741321 5
3801.87000000 1.01479426 5
3801.90000000 0.47484120 5
3801.93000000 0.44656753 5
3801.96000000 0.30966497 5
3801.99000000 0.77622916 5
3802.02000000 1.80646021 5
3802.05000000 2.65766774 5
3802.08000000 2.78406218 5
3802.11000000 2.26508915 5
3802.14000000 2.18480432 5
3802.17000000 2.25960515 5
3802.20000000 1.85046301 5
3802.23000000 1.04882361 5
3802.26000000 1.35671494 5
3802.29000000 1.23522165 5
3802.32000000 0.96845459 5
3802.35000000 0.69981289 5
3802.38000000 0.56094172 5
3802.41000000 0.70763671 5
3802.44000000 0.72302240 5
3802.47000000 0.88806049 5
3802.50000000 1.11013598 5
3802.53000000 1.17651462 5
3802.56000000 0.91677889 5
3802.59000000 0.71214111 5
3802.62000000 1.12801900 5
3802.65000000 1.71582107 5
3802.68000000 1.96532583 5
3802.71000000 2.36862067 5
3802.74000000 2.40703492 5
3802.77000000 2.38330740 5
3802.80000000 2.38179484 5
3802.83000000 2.34238201 5
3802.86000000 2.08421565 5
3802.89000000 2.25926721 5
3802.92000000 2.13162678 5
3802.95000000 1.84109927 5
3802.98000000 1.78107273 5
3803.01000000 1.57529141 5
3803.04000000 1.27141796 5
3803.07000000 1.00942962 5
3803.10000000 0.94807600 5
3803.13000000 1.09716887 5
3803.16000000 0.88214531 5
3803.19000000 0.74651013 5
3803.22000000 0.75667281 5
3803.25000000 0.85330595 5
3803.28000000 0.94373040 5
3803.31000000 1.08535981 5
3803.34000000 1.45544802 5
3803.37000000 2.09356369 5
3803.40000000 2.86824174 5
3803.43000000 3.46290490 5
3803.46000000 3.17761893 5
3803.49000000 2.73646277 5
3803.52000000 2.08585291 5
3803.55000000 1.45767470 5
3803.58000000 1.24417274 5
3803.61000000 1.51727296 5
3803.64000000 1.49863025 5
3803.67000000 1.57956745 5
3803.70000000 1.64599526 5
3803.73000000 1.27502996 5
3803.76000000 0.85305282 5
3803.79000000 0.65673950 5
3803.82000000 0.45036984 5
3803.85000000 0.30625068 5
3803.88000000 0.51551385 5
3803.91000000 1.02625797 5
3803.94000000 0.72032550 5
3803.97000000 0.88467968 5
3804.00000000 1.61291880 5
3804.03000000 1.93214495 5
3804.06000000 1.87553285 5
3804.09000000 2.25026230 5
3804.12000000 2.27361038 5
3804.15000000 1.92535280 5
3804.18000000 1.87058921 5
3804.21000000 1.78474972 5
3804.24000000 1.89785193 5
3804.27000000 1.89479394 5
3804.30000000 1.94227209 5
3804.33000000 2.56765200 5
3804.36000000 3.49776276 5
3804.39000000 3.55729740 5
3804.42000000 3.17453352 5
3804.45000000 2.70834317 5
3804.48000000 2.26079159 5
3804.51000000 1.93891055 5
3804.54000000 1.77805503 5
3804.57000000 1.42615238 5
3804.60000000 0.99052297 5
3804.63000000 0.91303027 5
3804.66000000 0.48249648 5
3804.69000000 0.64840979 5
3804.72000000 1.00787965 5
3804.75000000 1.27041546 5
3804.78000000 1.40240551 5
3804.81000000 1.23696595 5
3804.84000000 0.91050916 5
3804.87000000 0.89805721 5
3804.90000000 0.98913718 5
3804.93000000 0.56611373 5
3804.96000000 1.29574247 5
3804.99000000 1.02887829 5
3805.02000000 0.78373405 5
3805.05000000 0.92326999 5
3805.08000000 0.85986468 5
3805.11000000 0.21581706 5
3805.14000000 0.13197237 5
3805.17000000 0.18780600 5
3805.20000000 0.29357779 5
3805.23000000 0.71870082 5
3805.26000000 0.82699499 5
3805.29000000 0.91442994 5
3805.32000000 1.13009555 5
3805.35000000 1.36452746 5
3805.38000000 1.33880862 5
3805.41000000 1.11360154 5
3805.44000000 1.12752449 5
3805.47000000 0.92345315 5
3805.50000000 0.50357891 5
3805.53000000 0.29445712 5
3805.56000000 0.25591500 5
3805.59000000 0.24077410 5
3805.62000000 0.09073317 5
3805.65000000 0.06949804 5
3805.68000000 0.57656070 5
3805.71000000 0.68934519 5
3805.74000000 0.62775692 5
3805.77000000 0.71311412 5
3805.80000000 1.02341640 5
3805.83000000 1.32633954 5
3805.86000000 0.82638971 5
3805.89000000 0.52957504 5
3805.92000000 0.39607330 5
3805.95000000 0.41213805 5
3805.98000000 0.53660786 5
3806.01000000 0.07754323 5
3806.04000000 0.51216935 5
3806.07000000 0.78160282 5
3806.10000000 0.81886891 5
3806.13000000 1.17315943 5
3806.16000000 1.15295852 5
3806.19000000 1.34530940 5
3806.22000000 1.85407029 5
3806.25000000 2.34198006 5
3806.28000000 2.39437066 5
3806.31000000 2.48628443 5
3806.34000000 1.86649512 5
3806.37000000 1.25645659 5
3806.40000000 1.16555788 5
3806.43000000 1.58213412 5
3806.46000000 1.27386403 5
3806.49000000 0.79486962 5
3806.52000000 0.61368077 5
3806.55000000 0.50534246 5
3806.58000000 0.20664190 5
3806.61000000 0.76344866 5
3806.64000000 1.02363903 5
3806.67000000 1.10795871 5
3806.70000000 1.08948734 5
3806.73000000 1.04795964 5
3806.76000000 1.19889804 5
3806.79000000 1.60334564 5
3806.82000000 2.06351282 5
3806.85000000 2.22471787 5
3806.88000000 1.84567827 5
3806.91000000 1.15324444 5
3806.94000000 0.65718232 5
3806.97000000 0.46552611 5
3807.00000000 0.71673138 5
3807.03000000 1.26853827 5
3807.06000000 1.32188545 5
3807.09000000 1.08199444 5
3807.12000000 0.97557415 5
3807.15000000 0.88197563 5
3807.18000000 0.72772622 5
3807.21000000 0.96767760 5
3807.24000000 1.46865089 5
3807.27000000 2.35679618 5
3807.30000000 3.15396228 5
3807.33000000 3.51759538 5
3807.36000000 3.70431653 5
3807.39000000 3.15412642 5
3807.42000000 1.96421100 5
3807.45000000 1.06563585 5
3807.48000000 0.92485908 5
3807.51000000 0.90252166 5
3807.54000000 1.09179480 5
3807.57000000 1.21413541 5
3807.60000000 1.19661979 5
3807.63000000 1.18092809 5
3807.66000000 1.47000104 5
3807.69000000 1.46091500 5
3807.72000000 1.73812978 5
3807.75000000 2.10681661 5
3807.78000000 2.27025771 5
3807.81000000 2.05230715 5
3807.84000000 1.81740305 5
3807.87000000 1.57609441 5
3807.90000000 1.40608938 5
3807.93000000 1.23383234 5
3807.96000000 0.87192526 5
3807.99000000 0.45966243 5
3808.02000000 0.28440454 5
3808.05000000 0.15073652 5
3808.08000000 0.11931041 5
3808.11000000 0.45486379 5
3808.14000000 1.04246562 5
3808.17000000 1.10401861 5
3808.20000000 1.39453539 5
3808.23000000 1.64461904 5
3808.26000000 1.20514507 5
3808.29000000 1.72952910 5
3808.32000000 1.83128317 5
3808.35000000 1.82876244 5
3808.38000000 1.88894547 5
3808.41000000 2.00498254 5
3808.44000000 2.11014941 5
3808.47000000 2.10849778 5
3808.50000000 2.32727873 5
3808.53000000 2.47854536 5
3808.56000000 2.28627473 5
3808.59000000 2.45579894 5
3808.62000000 2.19021597 5
3808.65000000 2.18201699 5
3808.68000000 2.12332367 5
3808.71000000 1.73487944 5
3808.74000000 1.78176897 5
3808.77000000 2.22722016 5
3808.80000000 2.41323427 5
3808.83000000 2.36259450 5
3808.86000000 2.27034377 5
3808.89000000 2.18355704 5
3808.92000000 1.56976737 5
3808.95000000 1.33826443 5
3808.98000000 1.23910039 5
3809.01000000 1.09551933 5
3809.04000000 1.24270367 5
3809.07000000 1.04321043 5
3809.10000000 0.88954535 5
3809.13000000 0.85064236 5
3809.16000000 0.79225473 5
3809.19000000 0.51300739 5
3809.22000000 0.82673628 5
3809.25000000 1.20237109 5
3809.28000000 1.29387088 5
3809.31000000 1.19488299 5
3809.34000000 1.30944548 5
3809.37000000 1.43676485 5
3809.40000000 1.43112341 5
3809.43000000 1.28048387 5
3809.46000000 1.06891394 5
3809.49000000 0.91938656 5
3809.52000000 0.80993479 5
3809.55000000 1.52393330 5
3809.58000000 2.11561957 5
3809.61000000 2.19400816 5
3809.64000000 1.86509951 5
3809.67000000 1.48885898 5
3809.70000000 0.95427802 5
3809.73000000 0.58292816 5
3809.76000000 0.48109109 5
3809.79000000 0.61907563 5
3809.82000000 0.91178232 5
3809.85000000 1.52393741 5
3809.88000000 2.22009619 5
3809.91000000 2.80020050 5
3809.94000000 3.05419924 5
3809.97000000 2.76141993 5
3810.00000000 2.52744761 5
3810.03000000 2.49517649 5
3810.06000000 2.46458208 5
3810.09000000 2.35551982 5
3810.12000000 2.38297788 5
3810.15000000 2.60273561 5
3810.18000000 2.24075257 5
3810.21000000 1.70203330 5
3810.24000000 1.26758241 5
3810.27000000 0.86480888 5
3810.30000000 0.67209370 5
3810.33000000 0.58316667 5
3810.36000000 0.63198463 5
3810.39000000 0.85664715 5
3810.42000000 1.18525911 5
3810.45000000 1.02550976 5
3810.48000000 0.89731840 5
3810.51000000 1.17934055 5
3810.54000000 1.44632111 5
3810.57000000 1.23581007 5
3810.60000000 1.67968903 5
3810.63000000 1.38037800 5
3810.66000000 1.30115855 5
3810.69000000 1.63248532 5
3810.72000000 2.10669140 5
3810.75000000 2.33233482 5
3810.78000000 2.65949592 5
3810.81000000 2.44414734 5
3810.84000000 2.04606286 5
3810.87000000 1.81660416 5
3810.90000000 1.51972520 5
3810.93000000 1.34306645 5
3810.96000000 1.41784529 5
3810.99000000 1.68260751 5
3811.02000000 1.95265742 5
3811.05000000 1.98433732 5
3811.08000000 1.75069710 5
3811.11000000 1.67509628 5
3811.14000000 1.69844541 5
3811.17000000 1.61301027 5
3811.20000000 1.25752797 5
3811.23000000 1.11462284 5
3811.26000000 0.89035120 5
3811.29000000 0.61354076 5
3811.32000000 0.36985678 5
3811.35000000 0.22608285 5
3811.38000000 0.10259322 5
3811.41000000 0.01840253 5
3811.44000000 0.01976515 5
3811.47000000 0.13197654 5
3811.50000000 0.31866925 5
3811.53000000 0.43047980 5
3811.56000000 0.65057280 5
3811.59000000 0.82616350 5
3811.62000000 0.93992361 5
3811.65000000 1.04431506 5
3811.68000000 1.20847854 5
3811.71000000 1.03901263 5
3811.74000000 0.95518123 5
3811.77000000 0.91973035 5
3811.80000000 0.85276676 5
3811.83000000 0.73685956 5
3811.86000000 0.52733101 5
3811.89000000 0.40758867 5
3811.92000000 0.36203577 5
3811.95000000 0.42814265 5
3811.98000000 0.61483911 5
3812.01000000 0.46220031 5
3812.04000000 0.77537300 5
3812.07000000 0.80283414 5
3812.10000000 0.81342595 5
3812.13000000 1.35125451 5
3812.16000000 1.87245689 5
3812.19000000 2.30853821 5
3812.22000000 2.30400209 5
3812.25000000 1.94162274 5
3812.28000000 1.46184631 5
3812.31000000 1.04396323 5
3812.34000000 0.73144960 5
3812.37000000 0.62472325 5
3812.40000000 0.70118102 5
3812.43000000 0.85069431 5
3812.46000000 0.93630404 5
3812.49000000 1.22749973 5
3812.52000000 1.62026244 5
3812.55000000 1.87854957 5
3812.58000000 1.92030799 5
3812.61000000 1.85586877 5
3812.64000000 1.93463329 5
3812.67000000 2.21461175 5
3812.70000000 2.19578183 5
3812.73000000 1.91105710 5
3812.76000000 1.64813570 5
3812.79000000 1.37083951 5
3812.82000000 1.35258856 5
3812.85000000 1.12279875 5
3812.88000000 0.71571276 5
3812.91000000 0.35831171 5
3812.94000000 0.22054437 5
3812.97000000 0.28540779 5
3813.00000000 0.25401374 5
3813.03000000 0.25428162 5
3813.06000000 0.41189705 5
3813.09000000 0.68099236 5
3813.12000000 0.75111827 5
3813.15000000 0.73139119 5
3813.18000000 0.72626017 5
3813.21000000 0.72212585 5
3813.24000000 0.64986585 5
3813.27000000 0.65589115 5
3813.30000000 0.86088520 5
3813.33000000 1.05315799 5
3813.36000000 1.08279207 5
3813.39000000 0.97933262 5
3813.42000000 1.10903514 5
3813.45000000 1.05872535 5
3813.48000000 1.21703911 5
3813.51000000 1.42028267 5
3813.54000000 1.47670195 5
3813.57000000 1.48030168 5
3813.60000000 1.53956372 5
3813.63000000 1.49451527 5
3813.66000000 1.34385236 5
3813.69000000 1.16008698 5
3813.72000000 1.04162727 5
3813.75000000 0.96603544 5
3813.78000000 1.03081079 5
3813.81000000 0.94009653 5
3813.84000000 0.80169987 5
3813.87000000 0.85056522 5
3813.90000000 0.67818482 5
3813.93000000 0.65663739 5
3813.96000000 0.57512418 5
3813.99000000 0.48774723 5
3814.02000000 0.47125464 5
3814.05000000 0.40812250 5
3814.08000000 0.59374470 5
3814.11000000 0.51112079 5
3814.14000000 0.36643493 5
3814.17000000 0.25891125 5
3814.20000000 -0.01144129 5
3814.23000000 0.03844093 5
3814.26000000 0.07290234 5
3814.29000000 0.12660109 5
3814.32000000 0.18562509 5
3814.35000000 0.18672086 5
3814.38000000 0.15917199 5
3814.41000000 0.10971144 5
3814.44000000 0.25526985 5
3814.47000000 0.39960818 5
3814.50000000 0.37221277 5
3814.53000000 0.53364524 5
3814.56000000 0.62336805 5
3814.59000000 0.75212827 5
3814.62000000 0.76069146 5
3814.65000000 0.63818998 5
3814.68000000 0.64879843 5
3814.71000000 0.75459862 5
3814.74000000 0.51736012 5
3814.77000000 0.31071777 5
3814.80000000 0.41677886 5
3814.83000000 0.76974512 5
3814.86000000 0.58503533 5
3814.89000000 0.51688687 5
3814.92000000 0.67021890 5
3814.95000000 0.88304920 5
3814.98000000 0.99761269 5
3815.01000000 1.17067394 5
3815.04000000 1.27176293 5
3815.07000000 1.25417173 5
3815.10000000 1.17283250 5
3815.13000000 1.05356152 5
3815.16000000 0.86087905 5
3815.19000000 0.80678207 5
3815.22000000 0.85674609 5
3815.25000000 0.93454788 5
3815.28000000 1.04190493 5
3815.31000000 1.17333063 5
3815.34000000 0.96443932 5
3815.37000000 0.79347149 5
3815.40000000 0.88681528 5
3815.43000000 1.13577479 5
3815.46000000 1.31769545 5
3815.49000000 1.34485743 5
3815.52000000 1.30910174 5
3815.55000000 1.40415631 5
3815.58000000 1.49117043 5
3815.61000000 1.47903212 5
3815.64000000 1.45919308 5
3815.67000000 1.51844237 5
3815.70000000 1.65919405 5
3815.73000000 1.77703592 5
3815.76000000 1.78909801 5
3815.79000000 1.66642712 5
3815.82000000 1.45986243 5
3815.85000000 1.23368209 5
3815.88000000 1.23361340 5
3815.91000000 1.28174419 5
3815.94000000 1.22306695 5
3815.97000000 1.28936215 5
3816.00000000 1.08903638 5
3816.03000000 0.87932167 5
3816.06000000 0.75181445 5
3816.09000000 0.69541824 5
3816.12000000 0.65416968 5
3816.15000000 0.79296404 5
3816.18000000 0.89206347 5
3816.21000000 0.95860912 5
3816.24000000 0.92957500 5
3816.27000000 0.80075501 5
3816.30000000 0.88677610 5
3816.33000000 1.04399660 5
3816.36000000 1.21207583 5
3816.39000000 1.25620984 5
3816.42000000 1.24338022 5
3816.45000000 1.50467176 5
3816.48000000 1.34326743 5
3816.51000000 1.30371477 5
3816.54000000 1.35103797 5
3816.57000000 1.29253943 5
3816.60000000 0.99673998 5
3816.63000000 0.86231492 5
3816.66000000 0.59223696 5
3816.69000000 0.47641031 5
3816.72000000 0.48392960 5
3816.75000000 0.46530124 5
3816.78000000 0.39664410 5
3816.81000000 0.60412651 5
3816.84000000 0.70643997 5
3816.87000000 0.78980481 5
3816.90000000 0.87958638 5
3816.93000000 0.85871676 5
3816.96000000 1.02216529 5
3816.99000000 1.21771695 5
3817.02000000 1.17254777 5
3817.05000000 0.96657210 5
3817.08000000 0.87451335 5
3817.11000000 1.03534179 5
3817.14000000 1.13495255 5
3817.17000000 1.15736443 5
3817.20000000 1.10175193 5
3817.23000000 1.03528172 5
3817.26000000 1.08384945 5
3817.29000000 1.06989598 5
3817.32000000 1.17738327 5
3817.35000000 1.14257442 5
3817.38000000 0.97746985 5
3817.41000000 0.89954455 5
3817.44000000 0.85688977 5
3817.47000000 0.76097560 5
3817.50000000 0.71653667 5
3817.53000000 0.75569149 5
3817.56000000 0.82109957 5
3817.59000000 0.77620913 5
3817.62000000 0.78999837 5
3817.65000000 0.77326698 5
3817.68000000 0.76426296 5
3817.71000000 0.76557102 5
3817.74000000 0.75071136 5
3817.77000000 0.84518350 5
3817.80000000 0.85241219 5
3817.83000000 0.71553581 5
3817.86000000 0.58702640 5
3817.89000000 0.59149675 5
3817.92000000 0.56882103 5
3817.95000000 0.51242150 5
3817.98000000 0.56539055 5
3818.01000000 0.52855802 5
3818.04000000 0.41462507 5
3818.07000000 0.48516835 5
3818.10000000 0.47348069 5
3818.13000000 0.50045679 5
3818.16000000 0.41306167 5
3818.19000000 0.38683707 5
3818.22000000 0.55336155 5
3818.25000000 0.43048794 5
3818.28000000 0.44635148 5
3818.31000000 0.49613363 5
3818.34000000 0.53620909 5
3818.37000000 0.54078678 5
3818.40000000 0.49160737 5
3818.43000000 0.36953008 5
3818.46000000 0.39670047 5
3818.49000000 0.38518837 5
3818.52000000 0.29928607 5
3818.55000000 0.23951253 5
