# Wavelength	Flux_normalized	Order
3800.25000000 0.74199834 5
3800.28000000 0.67982157 5
3800.31000000 0.81119293 5
3800.34000000 0.87350351 5
3800.37000000 0.74835642 5
3800.40000000 0.53658047 5
3800.43000000 0.81634432 5
3800.46000000 1.13949820 5
3800.49000000 1.50644981 5
3800.52000000 1.73053710 5
3800.55000000 1.47452872 5
3800.58000000 1.39780563 5
3800.61000000 1.61015616 5
3800.64000000 1.59924159 5
3800.67000000 1.25580712 5
3800.70000000 1.15106151 5
3800.73000000 1.07519611 5
3800.76000000 1.51881936 5
3800.79000000 2.15269680 5
3800.82000000 2.66396385 5
3800.85000000 3.12676375 5
3800.88000000 2.70337092 5
3800.91000000 2.17335318 5
3800.94000000 1.89625833 5
3800.97000000 1.92457709 5
3801.00000000 1.93382744 5
3801.03000000 2.25630385 5
3801.06000000 2.67813699 5
3801.09000000 2.71724413 5
3801.12000000 2.13606162 5
3801.15000000 1.69585591 5
3801.18000000 1.70961921 5
3801.21000000 1.45781386 5
3801.24000000 1.16323434 5
3801.27000000 1.28924542 5
3801.30000000 1.20617111 5
3801.33000000 1.01280787 5
3801.36000000 0.92002400 5
3801.39000000 0.91020255 5
3801.42000000 0.86463104 5
3801.45000000 0.99339853 5
3801.48000000 0.94621426 5
3801.51000000 0.94958992 5
3801.54000000 1.06035514 5
3801.57000000 1.15824224 5
3801.60000000 1.13732922 5
3801.63000000 1.09861927 5
3801.66000000 1.07802047 5
3801.69000000 1.17637043 5
3801.72000000 1.53694830 5
3801.75000000 2.10735356 5
3801.78000000 2.67147039 5
3801.81000000 2.65042949 5
3801.84000000 1.96840712 5
3801.87000000 1.20885313 5
3801.90000000 0.68074833 5
3801.93000000 0.65372983 5
3801.96000000 0.87347692 5
3801.99000000 1.17571217 5
3802.02000000 1.67455431 5
3802.05000000 1.91476364 5
3802.08000000 2.13125196 5
3802.11000000 2.23047261 5
3802.14000000 2.18731574 5
3802.17000000 2.21482558 5
3802.20000000 1.86973007 5
3802.23000000 1.55300607 5
3802.26000000 1.30945538 5
3802.29000000 1.08340314 5
3802.32000000 0.84122670 5
3802.35000000 0.79591161 5
3802.38000000 0.78912805 5
3802.41000000 0.77488549 5
3802.44000000 0.74470035 5
3802.47000000 0.67309391 5
3802.50000000 0.82313528 5
3802.53000000 0.87062030 5
3802.56000000 0.93634762 5
3802.59000000 1.23636392 5
3802.62000000 1.67529241 5
3802.65000000 2.18558987 5
3802.68000000 2.44086809 5
3802.71000000 2.30246653 5
3802.74000000 1.92462124 5
3802.77000000 2.10529234 5
3802.80000000 2.19927307 5
3802.83000000 2.05553445 5
3802.86000000 1.89665202 5
3802.89000000 1.98886436 5
3802.92000000 1.87419060 5
3802.95000000 1.96999587 5
3802.98000000 1.81321339 5
3803.01000000 1.46303669 5
3803.04000000 1.25560255 5
3803.07000000 0.93909318 5
3803.10000000 0.94834812 5
3803.13000000 0.89851615 5
3803.16000000 0.79778501 5
3803.19000000 0.88713719 5
3803.22000000 0.67971641 5
3803.25000000 0.80849947 5
3803.28000000 1.08320366 5
3803.31000000 1.28278772 5
3803.34000000 1.35553907 5
3803.37000000 2.15259769 5
3803.40000000 2.90128675 5
3803.43000000 3.25022553 5
3803.46000000 3.07166838 5
3803.49000000 2.47409746 5
3803.52000000 1.93890846 5
3803.55000000 1.66327947 5
3803.58000000 1.51247956 5
3803.61000000 1.49972813 5
3803.64000000 1.76503780 5
3803.67000000 1.62104611 5
3803.70000000 1.50036067 5
3803.73000000 1.22339326 5
3803.76000000 0.76974390 5
3803.79000000 0.40869824 5
3803.82000000 0.52149272 5
3803.85000000 0.62875728 5
3803.88000000 0.74093306 5
3803.91000000 0.83734046 5
3803.94000000 0.79946481 5
3803.97000000 1.10746272 5
3804.00000000 1.40295677 5
3804.03000000 1.70687482 5
3804.06000000 2.02878324 5
3804.09000000 2.26579182 5
3804.12000000 2.22302242 5
3804.15000000 1.94278697 5
3804.18000000 1.66080945 5
3804.21000000 1.55751378 5
3804.24000000 1.65835139 5
3804.27000000 1.97855800 5
3804.30000000 2.30616268 5
3804.33000000 2.77906980 5
3804.36000000 3.30809821 5
3804.39000000 3.37064600 5
3804.42000000 3.08319393 5
3804.45000000 2.54741799 5
3804.48000000 2.02907467 5
3804.51000000 1.68010080 5
3804.54000000 1.40382213 5
3804.57000000 1.20106062 5
3804.60000000 0.96851091 5
3804.63000000 0.84335903 5
3804.66000000 0.90944403 5
3804.69000000 1.05289421 5
3804.72000000 1.27270092 5
3804.75000000 1.35298157 5
3804.78000000 1.33153835 5
3804.81000000 1.26137464 5
3804.84000000 1.09959092 5
3804.87000000 1.12210907 5
3804.90000000 1.17945353 5
3804.93000000 1.14791643 5
3804.96000000 1.00073336 5
3804.99000000 0.87187619 5
3805.02000000 0.81691110 5
3805.05000000 0.82912235 5
3805.08000000 0.78702278 5
3805.11000000 0.62625952 5
3805.14000000 0.45093300 5
3805.17000000 0.33242326 5
3805.20000000 0.36415825 5
3805.23000000 0.43997880 5
3805.26000000 0.52008036 5
3805.29000000 0.79427883 5
3805.32000000 0.97666697 5
3805.35000000 1.23030181 5
3805.38000000 1.42843043 5
3805.41000000 1.41100979 5
3805.44000000 1.13137535 5
3805.47000000 0.86259402 5
3805.50000000 0.62111079 5
3805.53000000 0.42675984 5
3805.56000000 0.28705811 5
3805.59000000 0.19390195 5
3805.62000000 0.28423189 5
3805.65000000 0.35836760 5
3805.68000000 0.45423886 5
3805.71000000 0.63893546 5
3805.74000000 0.89278870 5
3805.77000000 0.96010689 5
3805.80000000 0.97349112 5
3805.83000000 1.00679354 5
3805.86000000 0.99744857 5
3805.89000000 0.68863453 5
3805.92000000 0.57062589 5
3805.95000000 0.42696479 5
3805.98000000 0.38789482 5
3806.01000000 0.50913483 5
3806.04000000 0.55868889 5
3806.07000000 0.76633076 5
3806.10000000 0.91111802 5
3806.13000000 1.01809163 5
3806.16000000 1.16846084 5
3806.19000000 1.41188611 5
3806.22000000 1.59327931 5
3806.25000000 1.92737259 5
3806.28000000 2.11252033 5
3806.31000000 1.93599422 5
3806.34000000 1.56833850 5
3806.37000000 1.32828509 5
3806.40000000 1.33357648 5
3806.43000000 1.34094676 5
3806.46000000 1.15855538 5
3806.49000000 0.84107514 5
3806.52000000 0.56715799 5
3806.55000000 0.44741058 5
3806.58000000 0.48352126 5
3806.61000000 0.66355938 5
3806.64000000 0.97659198 5
3806.67000000 0.93588991 5
3806.70000000 0.93447174 5
3806.73000000 1.06687323 5
3806.76000000 1.34322236 5
3806.79000000 1.72260202 5
3806.82000000 1.89493001 5
3806.85000000 1.81321601 5
3806.88000000 1.41367614 5
3806.91000000 0.85746632 5
3806.94000000 0.55453336 5
3806.97000000 0.60558913 5
3807.00000000 0.77089857 5
3807.03000000 0.94644362 5
3807.06000000 1.06672360 5
3807.09000000 1.08155327 5
3807.12000000 0.83772977 5
3807.15000000 0.61113738 5
3807.18000000 0.55071708 5
3807.21000000 0.76583077 5
3807.24000000 1.32380915 5
3807.27000000 2.23470737 5
3807.30000000 2.89082465 5
3807.33000000 3.45961154 5
3807.36000000 3.71618993 5
3807.39000000 3.09692800 5
3807.42000000 2.09363841 5
3807.45000000 1.39505530 5
3807.48000000 1.03412222 5
3807.51000000 0.93355301 5
3807.54000000 0.99504366 5
3807.57000000 1.14995619 5
3807.60000000 1.24554993 5
3807.63000000 1.32525468 5
3807.66000000 1.42729921 5
3807.69000000 1.56574734 5
3807.72000000 1.74453538 5
3807.75000000 1.95715134 5
3807.78000000 2.07823571 5
3807.81000000 2.05440955 5
3807.84000000 1.88900336 5
3807.87000000 1.53566235 5
3807.90000000 1.40365625 5
3807.93000000 1.14558358 5
3807.96000000 0.76432764 5
3807.99000000 0.47557587 5
3808.02000000 0.32166044 5
3808.05000000 0.37649337 5
3808.08000000 0.45109575 5
3808.11000000 0.57237847 5
3808.14000000 0.81237840 5
3808.17000000 0.96920243 5
3808.20000000 1.24812119 5
3808.23000000 1.47620006 5
3808.26000000 1.62194848 5
3808.29000000 1.72170864 5
3808.32000000 1.79055919 5
3808.35000000 1.83355332 5
3808.38000000 1.89832806 5
3808.41000000 2.00570001 5
3808.44000000 2.10394361 5
3808.47000000 2.01029371 5
3808.50000000 2.30352939 5
3808.53000000 2.46908790 5
3808.56000000 2.44903820 5
3808.59000000 2.35270112 5
3808.62000000 2.28996546 5
3808.65000000 2.26173669 5
3808.68000000 2.05025369 5
3808.71000000 1.89856360 5
3808.74000000 1.96554144 5
3808.77000000 2.05917302 5
3808.80000000 2.16765598 5
3808.83000000 2.31268818 5
3808.86000000 2.20975349 5
3808.89000000 1.83261612 5
3808.92000000 1.57122023 5
3808.95000000 1.38391100 5
3808.98000000 1.39601641 5
3809.01000000 1.33398156 5
3809.04000000 1.15468125 5
3809.07000000 1.10761373 5
3809.10000000 0.87973745 5
3809.13000000 0.84056136 5
3809.16000000 0.78475830 5
3809.19000000 0.68617317 5
3809.22000000 0.73387583 5
3809.25000000 0.91458832 5
3809.28000000 1.15649950 5
3809.31000000 1.27807018 5
3809.34000000 1.25759497 5
3809.37000000 1.22848509 5
3809.40000000 1.43758841 5
3809.43000000 1.25698075 5
3809.46000000 0.99734587 5
3809.49000000 0.89706726 5
3809.52000000 1.06962267 5
3809.55000000 1.52713417 5
3809.58000000 1.99404885 5
3809.61000000 2.20104861 5
3809.64000000 2.04281627 5
3809.67000000 1.57323864 5
3809.70000000 1.01341982 5
3809.73000000 0.64874755 5
3809.76000000 0.54803714 5
3809.79000000 0.68234687 5
3809.82000000 0.98650971 5
3809.85000000 1.41499287 5
3809.88000000 2.07957186 5
3809.91000000 2.67462934 5
3809.94000000 2.96609902 5
3809.97000000 2.90702264 5
3810.00000000 2.71704336 5
3810.03000000 2.31702894 5
3810.06000000 2.10292475 5
3810.09000000 2.27111636 5
3810.12000000 2.59276477 5
3810.15000000 2.41315949 5
3810.18000000 1.96513570 5
3810.21000000 1.43023843 5
3810.24000000 1.03669129 5
3810.27000000 0.80898377 5
3810.30000000 0.59168178 5
3810.33000000 0.64267263 5
3810.36000000 0.66083465 5
3810.39000000 0.76119056 5
3810.42000000 0.94361534 5
3810.45000000 1.07924320 5
3810.48000000 1.07797046 5
3810.51000000 1.22777749 5
3810.54000000 1.30651717 5
3810.57000000 1.34158273 5
3810.60000000 1.45075477 5
3810.63000000 1.36979690 5
3810.66000000 1.41369404 5
3810.69000000 1.60468002 5
3810.72000000 1.94767640 5
3810.75000000 2.36211033 5
3810.78000000 2.57240194 5
3810.81000000 2.42916011 5
3810.84000000 2.16493289 5
3810.87000000 1.81032473 5
3810.90000000 1.44909886 5
3810.93000000 1.40359253 5
3810.96000000 1.58874704 5
3810.99000000 1.81277338 5
3811.02000000 1.99013447 5
3811.05000000 2.03888050 5
3811.08000000 1.86826521 5
3811.11000000 1.81069115 5
3811.14000000 1.56869452 5
3811.17000000 1.40493757 5
3811.20000000 1.34070276 5
3811.23000000 1.08279779 5
3811.26000000 0.86727526 5
3811.29000000 0.63617585 5
3811.32000000 0.46438941 5
3811.35000000 0.32656158 5
3811.38000000 0.15058209 5
3811.41000000 0.10209014 5
3811.44000000 0.10823159 5
3811.47000000 0.18161203 5
3811.50000000 0.25863507 5
3811.53000000 0.31457333 5
3811.56000000 0.61509213 5
3811.59000000 0.82180321 5
3811.62000000 1.04054324 5
3811.65000000 1.20812251 5
3811.68000000 1.22382110 5
3811.71000000 1.08488818 5
3811.74000000 0.94392923 5
3811.77000000 0.83182291 5
3811.80000000 0.71871172 5
3811.83000000 0.57968626 5
3811.86000000 0.43945848 5
3811.89000000 0.47990499 5
3811.92000000 0.42804926 5
3811.95000000 0.39086482 5
3811.98000000 0.47891725 5
3812.01000000 0.68192385 5
3812.04000000 0.74222433 5
3812.07000000 0.69571867 5
3812.10000000 0.84998569 5
3812.13000000 1.27753727 5
3812.16000000 1.78632105 5
3812.19000000 2.05244721 5
3812.22000000 2.20999837 5
3812.25000000 1.98572921 5
3812.28000000 1.50931456 5
3812.31000000 1.09209771 5
3812.34000000 0.79205378 5
3812.37000000 0.63145366 5
3812.40000000 0.63869807 5
3812.43000000 0.79947892 5
3812.46000000 1.03543897 5
3812.49000000 1.18799438 5
3812.52000000 1.50952384 5
3812.55000000 1.70203891 5
3812.58000000 1.83419279 5
3812.61000000 1.96440318 5
3812.64000000 1.99474985 5
3812.67000000 1.88452296 5
3812.70000000 1.94270757 5
3812.73000000 1.85283495 5
3812.76000000 1.59934320 5
3812.79000000 1.48615638 5
3812.82000000 1.21066544 5
3812.85000000 1.03850038 5
3812.88000000 0.77435476 5
3812.91000000 0.46353487 5
3812.94000000 0.28456447 5
3812.97000000 0.17360296 5
3813.00000000 0.26736128 5
3813.03000000 0.36027819 5
3813.06000000 0.45164148 5
3813.09000000 0.59415418 5
3813.12000000 0.72049511 5
3813.15000000 0.78262066 5
3813.18000000 0.66691622 5
3813.21000000 0.61792567 5
3813.24000000 0.74530796 5
3813.27000000 0.79732513 5
3813.30000000 0.82353470 5
3813.33000000 0.87955473 5
3813.36000000 0.98255070 5
3813.39000000 1.11703667 5
3813.42000000 1.24170542 5
3813.45000000 1.30995439 5
3813.48000000 1.39451770 5
3813.51000000 1.37257614 5
3813.54000000 1.30478210 5
3813.57000000 1.32381918 5
3813.60000000 1.30710542 5
3813.63000000 1.24987357 5
3813.66000000 1.16292935 5
3813.69000000 1.09830157 5
3813.72000000 1.06768404 5
3813.75000000 0.95917300 5
3813.78000000 1.00536467 5
3813.81000000 0.91971183 5
3813.84000000 0.79797741 5
3813.87000000 0.73034762 5
3813.90000000 0.64150515 5
3813.93000000 0.50514176 5
3813.96000000 0.46378355 5
3813.99000000 0.48574595 5
3814.02000000 0.53132507 5
3814.05000000 0.58020984 5
3814.08000000 0.61379036 5
3814.11000000 0.48655927 5
3814.14000000 0.38555591 5
3814.17000000 0.32904396 5
3814.20000000 0.24501134 5
3814.23000000 0.15880456 5
3814.26000000 0.15778372 5
3814.29000000 0.13436842 5
3814.32000000 0.12046355 5
3814.35000000 0.16109966 5
3814.38000000 0.22016248 5
3814.41000000 0.22938689 5
3814.44000000 0.27416670 5
3814.47000000 0.37195778 5
3814.50000000 0.48683525 5
3814.53000000 0.55289852 5
3814.56000000 0.61180080 5
3814.59000000 0.60403490 5
3814.62000000 0.62224848 5
3814.65000000 0.69886928 5
3814.68000000 0.77421506 5
3814.71000000 0.66423505 5
3814.74000000 0.50537720 5
3814.77000000 0.40949785 5
3814.80000000 0.38214812 5
3814.83000000 0.41851792 5
3814.86000000 0.59925677 5
3814.89000000 0.64197046 5
3814.92000000 0.74153126 5
3814.95000000 0.86737952 5
3814.98000000 0.95754085 5
3815.01000000 1.00335868 5
3815.04000000 1.13498865 5
3815.07000000 1.09105723 5
3815.10000000 1.04362054 5
3815.13000000 1.00903955 5
3815.16000000 0.87520646 5
3815.19000000 0.76178680 5
3815.22000000 0.79287220 5
3815.25000000 0.94065091 5
3815.28000000 1.04430319 5
3815.31000000 0.97791130 5
3815.34000000 0.84940086 5
3815.37000000 0.81735698 5
3815.40000000 0.99071866 5
3815.43000000 1.11190852 5
3815.46000000 1.09781423 5
3815.49000000 1.22759284 5
3815.52000000 1.28792211 5
3815.55000000 1.28567653 5
3815.58000000 1.32365163 5
3815.61000000 1.42694498 5
3815.64000000 1.53896163 5
3815.67000000 1.61609737 5
3815.70000000 1.64821241 5
3815.73000000 1.59231281 5
3815.76000000 1.46857087 5
3815.79000000 1.34312279 5
3815.82000000 1.30318364 5
3815.85000000 1.20237346 5
3815.88000000 1.25362694 5
3815.91000000 1.26914646 5
3815.94000000 1.16540427 5
3815.97000000 1.13096485 5
3816.00000000 0.96633967 5
3816.03000000 0.74999361 5
3816.06000000 0.59026420 5
3816.09000000 0.57001491 5
3816.12000000 0.69206211 5
3816.15000000 0.75222309 5
3816.18000000 0.85223797 5
3816.21000000 0.90767318 5
3816.24000000 0.84159139 5
3816.27000000 0.68343232 5
3816.30000000 0.66312061 5
3816.33000000 0.89930996 5
3816.36000000 1.06216918 5
3816.39000000 1.13636266 5
3816.42000000 1.19600788 5
3816.45000000 1.30023703 5
3816.48000000 1.35086299 5
3816.51000000 1.26144534 5
3816.54000000 1.17735490 5
3816.57000000 1.08973551 5
3816.60000000 0.90889156 5
3816.63000000 0.73135074 5
3816.66000000 0.51977161 5
3816.69000000 0.42033445 5
3816.72000000 0.41211394 5
3816.75000000 0.42928702 5
3816.78000000 0.46099843 5
3816.81000000 0.53392155 5
3816.84000000 0.65964994 5
3816.87000000 0.73759597 5
3816.90000000 0.76695905 5
3816.93000000 0.84888633 5
3816.96000000 0.93058268 5
3816.99000000 1.00672831 5
3817.02000000 0.99313141 5
3817.05000000 0.91147283 5
3817.08000000 0.86527456 5
3817.11000000 0.98991941 5
3817.14000000 1.02148282 5
3817.17000000 1.07442658 5
3817.20000000 1.13130866 5
3817.23000000 1.15594302 5
3817.26000000 1.14785694 5
3817.29000000 1.13392474 5
3817.32000000 1.07765095 5
3817.35000000 1.01902715 5
3817.38000000 0.99629242 5
3817.41000000 1.00739967 5
3817.44000000 0.93932080 5
3817.47000000 0.81590120 5
3817.50000000 0.82435323 5
3817.53000000 0.88205429 5
3817.56000000 0.88881299 5
3817.59000000 0.93866173 5
3817.62000000 0.88723720 5
3817.65000000 0.82562629 5
3817.68000000 0.76919442 5
3817.71000000 0.73781640 5
3817.74000000 0.75778690 5
3817.77000000 0.78861108 5
3817.80000000 0.79846603 5
3817.83000000 0.73207104 5
3817.86000000 0.67450096 5
3817.89000000 0.68765799 5
3817.92000000 0.58081869 5
3817.95000000 0.57991369 5
3817.98000000 0.53069522 5
3818.01000000 0.48347163 5
3818.04000000 0.46031163 5
3818.07000000 0.39339268 5
3818.10000000 0.41536392 5
3818.13000000 0.42686930 5
3818.16000000 0.44787244 5
3818.19000000 0.47056821 5
3818.22000000 0.47384630 5
3818.25000000 0.48286456 5
3818.28000000 0.52977149 5
3818.31000000 0.51069750 5
3818.34000000 0.47326362 5
3818.37000000 0.46247825 5
3818.40000000 0.43302762 5
3818.43000000 0.38218485 5
3818.46000000 0.39027409 5
3818.49000000 0.40904664 5
3818.52000000 0.38998027 5
3818.55000000 0.32087357 5
3818.58000000 0.25808566 5
3818.61000000 0.22475291 5
3818.64000000 0.21853808 5
3818.67000000 0.20272930 5
3818.70000000 0.16295750 5
3818.73000000 0.14756224 5
3818.76000000 0.13563998 5
3818.79000000 0.10784022 5
3818.82000000 0.06632922 5
3818.85000000 0.04754101 5
3818.88000000 0.08193058 5
3818.91000000 0.03843412 5
3818.94000000 0.06371574 5
3818.97000000 0.04869029 5
3819.00000000 0.05956362 5
3819.03000000 0.15063689 5
3819.06000000 0.17260771 5
3819.09000000 0.19896185 5
3819.12000000 0.24026063 5
3819.15000000 0.28785011 5
3819.18000000 0.32071185 5
3819.21000000 0.32472342 5
