# Wavelength	Flux_normalized	Order
3793.08000000 1.12411874 5
3793.11000000 1.06082764 5
3793.14000000 0.69479485 5
3793.17000000 0.72350291 5
3793.20000000 0.39614951 5
3793.23000000 0.17263862 5
3793.26000000 0.27378598 5
3793.29000000 0.45520209 5
3793.32000000 -0.09232329 5
3793.35000000 -0.04417091 5
3793.38000000 0.10509415 5
3793.41000000 0.22078988 5
3793.44000000 0.27489792 5
3793.47000000 0.24498774 5
3793.50000000 0.20396117 5
3793.53000000 -0.05753829 5
3793.56000000 -0.29816730 5
3793.59000000 -0.07202463 5
3793.62000000 0.72088807 5
3793.65000000 0.95737046 5
3793.68000000 0.78052639 5
3793.71000000 0.54070202 5
3793.74000000 0.60220121 5
3793.77000000 0.34924249 5
3793.80000000 0.75863082 5
3793.83000000 1.11344961 5
3793.86000000 0.96797492 5
3793.89000000 1.16795043 5
3793.92000000 0.72835569 5
3793.95000000 0.74598452 5
3793.98000000 1.00729193 5
3794.01000000 0.98381815 5
3794.04000000 1.16386804 5
3794.07000000 1.38433789 5
3794.10000000 1.18118507 5
3794.13000000 0.86693927 5
3794.16000000 1.13903474 5
3794.19000000 0.77201066 5
3794.22000000 0.83184849 5
3794.25000000 1.06716200 5
3794.28000000 1.22394648 5
3794.31000000 1.28878409 5
3794.34000000 1.05455669 5
3794.37000000 1.02553595 5
3794.40000000 0.97367264 5
3794.43000000 0.77159890 5
3794.46000000 1.04017988 5
3794.49000000 1.02741095 5
3794.52000000 1.02883039 5
3794.55000000 1.11825957 5
3794.58000000 1.22361281 5
3794.61000000 1.14221123 5
3794.64000000 1.32805624 5
3794.67000000 1.47713678 5
3794.70000000 1.61871895 5
3794.73000000 1.98831322 5
3794.76000000 1.46010418 5
3794.79000000 0.90835760 5
3794.82000000 0.77877277 5
3794.85000000 0.99348385 5
3794.88000000 0.83731585 5
3794.91000000 0.90188224 5
3794.94000000 1.09936719 5
3794.97000000 1.39545050 5
3795.00000000 1.67880522 5
3795.03000000 1.63025328 5
3795.06000000 1.22843698 5
3795.09000000 1.20443985 5
3795.12000000 1.18304152 5
3795.15000000 0.56683682 5
3795.18000000 0.62358943 5
3795.21000000 0.56517582 5
3795.24000000 0.70449770 5
3795.27000000 0.87356209 5
3795.30000000 0.55000049 5
3795.33000000 0.57648527 5
3795.36000000 0.73653428 5
3795.39000000 0.90271709 5
3795.42000000 1.00300095 5
3795.45000000 1.04387216 5
3795.48000000 1.06522300 5
3795.51000000 0.94481716 5
3795.54000000 0.78548696 5
3795.57000000 0.78608812 5
3795.60000000 1.21946905 5
3795.63000000 1.20817539 5
3795.66000000 1.13433830 5
3795.69000000 1.21606483 5
3795.72000000 1.50706532 5
3795.75000000 1.79056916 5
3795.78000000 1.86320749 5
3795.81000000 1.83529463 5
3795.84000000 1.79124611 5
3795.87000000 1.68612642 5
3795.90000000 0.63486778 5
3795.93000000 0.35514421 5
3795.96000000 0.30457720 5
3795.99000000 0.30537696 5
3796.02000000 0.98470659 5
3796.05000000 1.11675591 5
3796.08000000 1.28560789 5
3796.11000000 1.21500122 5
3796.14000000 0.80508171 5
3796.17000000 0.72881017 5
3796.20000000 1.08751545 5
3796.23000000 1.19289814 5
3796.26000000 1.05332572 5
3796.29000000 0.90692036 5
3796.32000000 0.71501354 5
3796.35000000 0.23357495 5
3796.38000000 0.29269174 5
3796.41000000 0.67887159 5
3796.44000000 0.66042052 5
3796.47000000 0.86184315 5
3796.50000000 0.91864260 5
3796.53000000 0.67805405 5
3796.56000000 0.32220196 5
3796.59000000 0.29657197 5
3796.62000000 0.34419029 5
3796.65000000 0.50702310 5
3796.68000000 0.54920371 5
3796.71000000 0.36154950 5
3796.74000000 0.11458484 5
3796.77000000 0.07422190 5
3796.80000000 0.04290283 5
3796.83000000 0.05921027 5
3796.86000000 0.17209010 5
3796.89000000 0.28860544 5
3796.92000000 0.05355668 5
3796.95000000 -0.06576820 5
3796.98000000 -0.01945351 5
3797.01000000 0.06261844 5
3797.04000000 0.20347505 5
3797.07000000 0.44693351 5
3797.10000000 0.32724796 5
3797.13000000 0.20242613 5
3797.16000000 0.76238786 5
3797.19000000 0.69478536 5
3797.22000000 0.85174045 5
3797.25000000 0.78540343 5
3797.28000000 0.46542176 5
3797.31000000 0.41272592 5
3797.34000000 0.42681643 5
3797.37000000 0.52029178 5
3797.40000000 0.70758656 5
3797.43000000 0.92682230 5
3797.46000000 1.00027558 5
3797.49000000 0.83049725 5
3797.52000000 1.01672192 5
3797.55000000 1.17245527 5
3797.58000000 0.93797730 5
3797.61000000 0.75845685 5
3797.64000000 0.96859821 5
3797.67000000 0.68983260 5
3797.70000000 0.32281945 5
3797.73000000 0.46011737 5
3797.76000000 0.11984453 5
3797.79000000 0.11634901 5
3797.82000000 0.35994585 5
3797.85000000 0.51506257 5
3797.88000000 0.27335469 5
3797.91000000 0.27487776 5
3797.94000000 0.27422820 5
3797.97000000 0.22225297 5
3798.00000000 0.12621887 5
3798.03000000 0.03922697 5
3798.06000000 0.04730066 5
3798.09000000 0.17594709 5
3798.12000000 0.21237134 5
3798.15000000 0.14346004 5
3798.18000000 0.26012894 5
3798.21000000 0.40425009 5
3798.24000000 0.48782101 5
3798.27000000 0.39592879 5
3798.30000000 0.18439648 5
3798.33000000 0.22588172 5
3798.36000000 0.44582500 5
3798.39000000 0.34825707 5
3798.42000000 0.33750816 5
3798.45000000 0.77064676 5
3798.48000000 0.93648204 5
3798.51000000 1.11649171 5
3798.54000000 1.03555264 5
3798.57000000 0.91487312 5
3798.60000000 1.07323915 5
3798.63000000 1.15111000 5
3798.66000000 1.20130744 5
3798.69000000 1.14181129 5
3798.72000000 1.04303636 5
3798.75000000 1.04093833 5
3798.78000000 0.96727070 5
3798.81000000 0.91756034 5
3798.84000000 1.32326723 5
3798.87000000 1.82332081 5
3798.90000000 1.49252217 5
3798.93000000 1.83907072 5
3798.96000000 1.59038837 5
3798.99000000 1.27542669 5
3799.02000000 1.24219190 5
3799.05000000 1.23461212 5
3799.08000000 1.32251791 5
3799.11000000 1.30901965 5
3799.14000000 1.34223119 5
3799.17000000 1.59756119 5
3799.20000000 2.13370964 5
3799.23000000 2.30523565 5
3799.26000000 2.06826009 5
3799.29000000 1.79880441 5
3799.32000000 1.79809387 5
3799.35000000 1.83402137 5
3799.38000000 1.90965739 5
3799.41000000 1.88503542 5
3799.44000000 1.59598510 5
3799.47000000 1.08633046 5
3799.50000000 1.10054571 5
3799.53000000 0.85613783 5
3799.56000000 0.76849782 5
3799.59000000 0.86536801 5
3799.62000000 0.98346735 5
3799.65000000 1.28875398 5
3799.68000000 1.30961558 5
3799.71000000 1.41153156 5
3799.74000000 1.41962845 5
3799.77000000 0.92004077 5
3799.80000000 0.91395381 5
3799.83000000 1.09598239 5
3799.86000000 1.12915966 5
3799.89000000 1.01522379 5
3799.92000000 1.05198570 5
3799.95000000 1.00289610 5
3799.98000000 0.89744944 5
3800.01000000 0.82560516 5
3800.04000000 0.75504051 5
3800.07000000 0.51888928 5
3800.10000000 0.47926529 5
3800.13000000 0.44638615 5
3800.16000000 0.54141611 5
3800.19000000 0.74305834 5
3800.22000000 0.72440194 5
3800.25000000 0.63614903 5
3800.28000000 0.66081716 5
3800.31000000 0.64397617 5
3800.34000000 0.57155332 5
3800.37000000 0.90002227 5
3800.40000000 0.59065243 5
3800.43000000 0.56439925 5
3800.46000000 0.90592928 5
3800.49000000 1.34551634 5
3800.52000000 1.54296291 5
3800.55000000 1.32313506 5
3800.58000000 1.25620582 5
3800.61000000 1.40093367 5
3800.64000000 1.53185208 5
3800.67000000 1.33562644 5
3800.70000000 0.96381205 5
3800.73000000 0.85079280 5
3800.76000000 1.28273320 5
3800.79000000 2.20458865 5
3800.82000000 2.61051965 5
3800.85000000 2.71713592 5
3800.88000000 2.48162714 5
3800.91000000 2.06832560 5
3800.94000000 1.75615394 5
3800.97000000 1.62145435 5
3801.00000000 1.81564572 5
3801.03000000 2.17504383 5
3801.06000000 2.51681362 5
3801.09000000 2.67528883 5
3801.12000000 2.47267419 5
3801.15000000 2.23284944 5
3801.18000000 1.71073828 5
3801.21000000 1.22945291 5
3801.24000000 1.53718504 5
3801.27000000 1.37279522 5
3801.30000000 1.15856931 5
3801.33000000 0.90527662 5
3801.36000000 0.72601346 5
3801.39000000 0.85692584 5
3801.42000000 0.77997543 5
3801.45000000 0.93946980 5
3801.48000000 1.10827519 5
3801.51000000 1.12477177 5
3801.54000000 1.10471883 5
3801.57000000 1.07258995 5
3801.60000000 1.31095465 5
3801.63000000 1.24343496 5
3801.66000000 0.81385559 5
3801.69000000 1.11419536 5
3801.72000000 1.45916323 5
3801.75000000 2.10080374 5
3801.78000000 2.68574375 5
3801.81000000 2.75390440 5
3801.84000000 2.00392249 5
3801.87000000 1.28561202 5
3801.90000000 0.72748907 5
3801.93000000 0.60926689 5
3801.96000000 0.97108598 5
3801.99000000 1.24647888 5
3802.02000000 1.52290527 5
3802.05000000 1.96824201 5
3802.08000000 2.33297017 5
3802.11000000 2.41422239 5
3802.14000000 2.58107347 5
3802.17000000 2.26578354 5
3802.20000000 1.85837193 5
3802.23000000 1.55412360 5
3802.26000000 1.34854851 5
3802.29000000 0.92686529 5
3802.32000000 0.82744114 5
3802.35000000 0.81002150 5
3802.38000000 0.77943672 5
3802.41000000 0.75458228 5
3802.44000000 0.85408066 5
3802.47000000 0.84062752 5
3802.50000000 0.77690443 5
3802.53000000 0.87430130 5
3802.56000000 1.23647549 5
3802.59000000 1.20559592 5
3802.62000000 1.57315707 5
3802.65000000 2.10102383 5
3802.68000000 2.43279178 5
3802.71000000 2.32957603 5
3802.74000000 2.23346225 5
3802.77000000 2.22335189 5
3802.80000000 2.28230689 5
3802.83000000 2.32532647 5
3802.86000000 2.25654286 5
3802.89000000 2.12078379 5
3802.92000000 2.05277539 5
3802.95000000 2.00627060 5
3802.98000000 1.83121008 5
3803.01000000 1.41912416 5
3803.04000000 1.28718369 5
3803.07000000 1.12900155 5
3803.10000000 1.12624161 5
3803.13000000 1.14258129 5
3803.16000000 0.87652391 5
3803.19000000 0.93737105 5
3803.22000000 0.72438890 5
3803.25000000 0.73106607 5
3803.28000000 1.02698467 5
3803.31000000 1.28005473 5
3803.34000000 1.84268121 5
3803.37000000 2.39393666 5
3803.40000000 2.73732962 5
3803.43000000 2.90860350 5
3803.46000000 3.06807866 5
3803.49000000 2.62028811 5
3803.52000000 2.03297874 5
3803.55000000 1.69015336 5
3803.58000000 1.63139634 5
3803.61000000 1.58458461 5
3803.64000000 1.63832568 5
3803.67000000 1.81888108 5
3803.70000000 1.73877443 5
3803.73000000 1.29553727 5
3803.76000000 0.77621214 5
3803.79000000 0.59902493 5
3803.82000000 0.67105112 5
3803.85000000 0.69405686 5
3803.88000000 0.61667811 5
3803.91000000 0.68350991 5
3803.94000000 0.90830097 5
3803.97000000 1.01181966 5
3804.00000000 1.28624877 5
3804.03000000 1.76629037 5
3804.06000000 2.10379688 5
3804.09000000 2.17955558 5
3804.12000000 2.08242646 5
3804.15000000 2.02595465 5
3804.18000000 2.00234609 5
3804.21000000 1.77298236 5
3804.24000000 1.75480485 5
3804.27000000 1.93499986 5
3804.30000000 2.30267332 5
3804.33000000 2.75017878 5
3804.36000000 3.07826232 5
3804.39000000 3.24925686 5
3804.42000000 3.00792402 5
3804.45000000 2.63281409 5
3804.48000000 2.27607967 5
3804.51000000 1.83574382 5
3804.54000000 1.49837896 5
3804.57000000 1.25054760 5
3804.60000000 1.09701880 5
3804.63000000 0.95523645 5
3804.66000000 0.70498013 5
3804.69000000 1.07269928 5
3804.72000000 1.29092669 5
3804.75000000 1.32932822 5
3804.78000000 1.27533811 5
3804.81000000 1.19249266 5
3804.84000000 0.94847256 5
3804.87000000 0.98765692 5
3804.90000000 1.17920778 5
3804.93000000 1.26337386 5
3804.96000000 1.02064069 5
3804.99000000 0.91631336 5
3805.02000000 0.88421976 5
3805.05000000 0.73067039 5
3805.08000000 0.49821877 5
3805.11000000 0.48090610 5
3805.14000000 0.36358881 5
3805.17000000 0.30511100 5
3805.20000000 0.34604918 5
3805.23000000 0.46386809 5
3805.26000000 0.59398720 5
3805.29000000 0.78317248 5
3805.32000000 0.98674857 5
3805.35000000 1.19789787 5
3805.38000000 1.33738638 5
3805.41000000 1.27785471 5
3805.44000000 1.22205048 5
3805.47000000 0.94553250 5
3805.50000000 0.58761831 5
3805.53000000 0.29785335 5
3805.56000000 0.16576186 5
3805.59000000 0.23431994 5
3805.62000000 0.20133717 5
3805.65000000 0.22729697 5
3805.68000000 0.35026694 5
3805.71000000 0.45856492 5
3805.74000000 0.76821663 5
3805.77000000 0.96991018 5
3805.80000000 1.08369408 5
3805.83000000 1.11455047 5
3805.86000000 1.01251305 5
3805.89000000 0.66843257 5
3805.92000000 0.46552448 5
3805.95000000 0.40310376 5
3805.98000000 0.38386622 5
3806.01000000 0.32530562 5
3806.04000000 0.53796086 5
3806.07000000 0.80996000 5
3806.10000000 0.95551033 5
3806.13000000 1.04315265 5
3806.16000000 1.28448141 5
3806.19000000 1.50926873 5
3806.22000000 1.77878168 5
3806.25000000 2.09955977 5
3806.28000000 2.26876487 5
3806.31000000 2.03836093 5
3806.34000000 1.65958691 5
3806.37000000 1.39188683 5
3806.40000000 1.33858770 5
3806.43000000 1.29941012 5
3806.46000000 0.99588058 5
3806.49000000 0.67000866 5
3806.52000000 0.48737081 5
3806.55000000 0.45888226 5
3806.58000000 0.54424803 5
3806.61000000 0.71265095 5
3806.64000000 1.10046052 5
3806.67000000 1.08706575 5
3806.70000000 0.99236999 5
3806.73000000 1.05454021 5
3806.76000000 1.34198418 5
3806.79000000 1.61268494 5
3806.82000000 1.95450966 5
3806.85000000 1.90438571 5
3806.88000000 1.51661352 5
3806.91000000 1.06529625 5
3806.94000000 0.63447246 5
3806.97000000 0.52883801 5
3807.00000000 0.73807792 5
3807.03000000 1.03030550 5
3807.06000000 1.18219577 5
3807.09000000 1.24664957 5
3807.12000000 0.89292346 5
3807.15000000 0.61231774 5
3807.18000000 0.54429913 5
3807.21000000 0.71924190 5
3807.24000000 1.24166787 5
3807.27000000 2.40091500 5
3807.30000000 3.18190470 5
3807.33000000 3.49035127 5
3807.36000000 3.46552113 5
3807.39000000 3.07743452 5
3807.42000000 2.21389237 5
3807.45000000 1.52999443 5
3807.48000000 1.10304750 5
3807.51000000 0.90746558 5
3807.54000000 1.01095004 5
3807.57000000 1.15778454 5
3807.60000000 1.26369943 5
3807.63000000 1.32541979 5
3807.66000000 1.37786882 5
3807.69000000 1.48302639 5
3807.72000000 1.88997382 5
3807.75000000 2.02558720 5
3807.78000000 1.98864387 5
3807.81000000 1.92244605 5
3807.84000000 1.83363819 5
3807.87000000 1.35225719 5
3807.90000000 1.18419392 5
3807.93000000 1.10040961 5
3807.96000000 0.89189943 5
3807.99000000 0.56335556 5
3808.02000000 0.45166484 5
3808.05000000 0.40205610 5
3808.08000000 0.48212532 5
3808.11000000 0.67216741 5
3808.14000000 0.85704582 5
3808.17000000 0.87589114 5
3808.20000000 1.24637316 5
3808.23000000 1.45340362 5
3808.26000000 1.50455404 5
3808.29000000 1.69883590 5
3808.32000000 1.70262682 5
3808.35000000 1.77199077 5
3808.38000000 1.95343373 5
3808.41000000 2.08307021 5
3808.44000000 2.03091551 5
3808.47000000 2.17029962 5
3808.50000000 2.30007555 5
3808.53000000 2.43337201 5
3808.56000000 2.49833024 5
3808.59000000 2.45113512 5
3808.62000000 2.42829581 5
3808.65000000 2.28563482 5
3808.68000000 2.11586228 5
3808.71000000 2.00528599 5
3808.74000000 1.98223107 5
3808.77000000 1.96711726 5
3808.80000000 2.15203166 5
3808.83000000 2.25650739 5
3808.86000000 2.15765490 5
3808.89000000 1.87767428 5
3808.92000000 1.59016178 5
3808.95000000 1.39926040 5
3808.98000000 1.35629383 5
3809.01000000 1.31934366 5
3809.04000000 1.20147208 5
3809.07000000 1.05565300 5
3809.10000000 0.93995564 5
3809.13000000 0.89863031 5
3809.16000000 0.79208470 5
3809.19000000 0.67451870 5
3809.22000000 0.77969736 5
3809.25000000 0.90064504 5
3809.28000000 1.07377758 5
3809.31000000 1.13003734 5
3809.34000000 1.15640394 5
3809.37000000 1.35696496 5
3809.40000000 1.32804831 5
3809.43000000 1.15072688 5
3809.46000000 1.02168577 5
3809.49000000 0.94847021 5
3809.52000000 0.94630246 5
3809.55000000 1.59119283 5
3809.58000000 2.12814892 5
3809.61000000 2.36221409 5
3809.64000000 2.14388149 5
3809.67000000 1.51974597 5
3809.70000000 0.98080563 5
3809.73000000 0.70196233 5
3809.76000000 0.62635982 5
3809.79000000 0.70041451 5
3809.82000000 0.93799691 5
3809.85000000 1.47696467 5
3809.88000000 2.15014763 5
3809.91000000 2.82587244 5
3809.94000000 3.09424681 5
3809.97000000 2.87197382 5
3810.00000000 2.65638775 5
3810.03000000 2.31418278 5
3810.06000000 2.22476062 5
3810.09000000 2.22908874 5
3810.12000000 2.25464985 5
3810.15000000 2.39003781 5
3810.18000000 2.06034688 5
3810.21000000 1.52359468 5
3810.24000000 1.04008661 5
3810.27000000 0.76190132 5
3810.30000000 0.69077639 5
3810.33000000 0.60929856 5
3810.36000000 0.72218430 5
3810.39000000 0.92471705 5
3810.42000000 1.09704102 5
3810.45000000 1.16338540 5
3810.48000000 1.17602772 5
3810.51000000 1.15066771 5
3810.54000000 1.20544362 5
3810.57000000 1.34671007 5
3810.60000000 1.49649271 5
3810.63000000 1.52060874 5
3810.66000000 1.43121218 5
3810.69000000 1.65196174 5
3810.72000000 2.04770654 5
3810.75000000 2.38952402 5
3810.78000000 2.65420154 5
3810.81000000 2.55169139 5
3810.84000000 2.15310143 5
3810.87000000 1.76462715 5
3810.90000000 1.57586257 5
3810.93000000 1.53065556 5
3810.96000000 1.55301231 5
3810.99000000 1.82215964 5
3811.02000000 1.96427048 5
3811.05000000 1.93559073 5
3811.08000000 1.99958018 5
3811.11000000 1.77811230 5
3811.14000000 1.66434128 5
3811.17000000 1.52048986 5
3811.20000000 1.29569188 5
3811.23000000 1.06071005 5
3811.26000000 1.00490697 5
3811.29000000 0.68697348 5
3811.32000000 0.40593236 5
3811.35000000 0.26228184 5
3811.38000000 0.21002780 5
3811.41000000 0.13312418 5
3811.44000000 0.10373399 5
3811.47000000 0.11376185 5
3811.50000000 0.18876709 5
3811.53000000 0.34476969 5
3811.56000000 0.56227064 5
3811.59000000 0.84636628 5
3811.62000000 1.07723765 5
3811.65000000 1.12405773 5
3811.68000000 1.03341419 5
3811.71000000 1.02583944 5
3811.74000000 0.94260970 5
3811.77000000 0.93784373 5
3811.80000000 0.80929350 5
3811.83000000 0.60153710 5
3811.86000000 0.53467088 5
3811.89000000 0.45191355 5
3811.92000000 0.41016699 5
3811.95000000 0.43570676 5
3811.98000000 0.54733284 5
3812.01000000 0.69897668 5
3812.04000000 0.66581724 5
3812.07000000 0.63114214 5
3812.10000000 0.77566597 5
3812.13000000 1.20976677 5
3812.16000000 1.82467675 5
3812.19000000 2.17485837 5
3812.22000000 2.26067868 5
3812.25000000 1.95445799 5
3812.28000000 1.53184897 5
3812.31000000 1.16957677 5
3812.34000000 0.79476288 5
3812.37000000 0.68904811 5
3812.40000000 0.61464694 5
3812.43000000 0.70933160 5
3812.46000000 0.97291933 5
3812.49000000 1.25393477 5
3812.52000000 1.53917925 5
3812.55000000 1.65038806 5
3812.58000000 1.81094072 5
3812.61000000 1.96997092 5
3812.64000000 1.99650895 5
3812.67000000 2.09682898 5
3812.70000000 2.11642047 5
3812.73000000 1.96049691 5
3812.76000000 1.74164376 5
3812.79000000 1.56007711 5
3812.82000000 1.32647499 5
3812.85000000 0.99942086 5
3812.88000000 0.75016373 5
3812.91000000 0.48373896 5
3812.94000000 0.24468898 5
3812.97000000 0.27973283 5
3813.00000000 0.30154332 5
3813.03000000 0.31856228 5
3813.06000000 0.41659017 5
3813.09000000 0.62023257 5
3813.12000000 0.84641320 5
3813.15000000 0.80818877 5
3813.18000000 0.71253377 5
3813.21000000 0.65507766 5
3813.24000000 0.65115652 5
3813.27000000 0.70059003 5
3813.30000000 0.88251278 5
3813.33000000 0.94749991 5
3813.36000000 0.98149816 5
3813.39000000 1.05618376 5
3813.42000000 1.16247168 5
3813.45000000 1.18219923 5
3813.48000000 1.25536887 5
3813.51000000 1.36036893 5
3813.54000000 1.38880528 5
3813.57000000 1.32150235 5
3813.60000000 1.25477917 5
3813.63000000 1.29066432 5
3813.66000000 1.22252066 5
3813.69000000 1.09635319 5
3813.72000000 1.03115323 5
3813.75000000 1.07028630 5
3813.78000000 0.88349473 5
3813.81000000 0.86643511 5
3813.84000000 0.79693369 5
3813.87000000 0.68465155 5
3813.90000000 0.60906832 5
3813.93000000 0.57129818 5
3813.96000000 0.47630936 5
3813.99000000 0.55594708 5
3814.02000000 0.60659285 5
3814.05000000 0.54056523 5
3814.08000000 0.52803407 5
3814.11000000 0.54205905 5
3814.14000000 0.40569928 5
3814.17000000 0.26446673 5
3814.20000000 0.22408603 5
3814.23000000 0.26752214 5
3814.26000000 0.14856092 5
3814.29000000 0.11243734 5
3814.32000000 0.11192936 5
3814.35000000 0.13163179 5
3814.38000000 0.16879817 5
3814.41000000 0.20591177 5
3814.44000000 0.26531276 5
3814.47000000 0.34759761 5
3814.50000000 0.42965879 5
3814.53000000 0.50067070 5
3814.56000000 0.57894139 5
3814.59000000 0.73310978 5
3814.62000000 0.73710356 5
3814.65000000 0.75390528 5
3814.68000000 0.75003699 5
3814.71000000 0.58116714 5
3814.74000000 0.50978967 5
3814.77000000 0.40227678 5
3814.80000000 0.44406264 5
3814.83000000 0.55791146 5
3814.86000000 0.60346788 5
3814.89000000 0.61643046 5
3814.92000000 0.69354861 5
3814.95000000 0.83067985 5
3814.98000000 1.00731812 5
3815.01000000 1.14518707 5
3815.04000000 1.13554212 5
3815.07000000 1.21481141 5
3815.10000000 1.14171619 5
3815.13000000 0.94796609 5
3815.16000000 0.78135836 5
3815.19000000 0.78063703 5
3815.22000000 0.79832187 5
3815.25000000 0.89829409 5
3815.28000000 1.02156531 5
3815.31000000 1.04431678 5
3815.34000000 0.92577404 5
3815.37000000 0.85052239 5
3815.40000000 0.89946153 5
3815.43000000 1.06259720 5
3815.46000000 1.20773157 5
3815.49000000 1.24725841 5
3815.52000000 1.20900605 5
3815.55000000 1.26013759 5
3815.58000000 1.34418935 5
3815.61000000 1.45099534 5
3815.64000000 1.51708935 5
3815.67000000 1.50117188 5
3815.70000000 1.57213486 5
3815.73000000 1.61873819 5
3815.76000000 1.57336976 5
3815.79000000 1.42530920 5
3815.82000000 1.24292435 5
3815.85000000 1.17754562 5
3815.88000000 1.19271968 5
3815.91000000 1.25548727 5
3815.94000000 1.34187681 5
3815.97000000 1.30222963 5
3816.00000000 0.96706224 5
3816.03000000 0.78713823 5
3816.06000000 0.65078953 5
3816.09000000 0.61365623 5
3816.12000000 0.65765344 5
3816.15000000 0.72541036 5
3816.18000000 0.79137751 5
3816.21000000 0.83438974 5
3816.24000000 0.79799603 5
3816.27000000 0.70053255 5
3816.30000000 0.64669686 5
3816.33000000 0.79202236 5
3816.36000000 0.94990001 5
3816.39000000 1.15180254 5
3816.42000000 1.29918709 5
3816.45000000 1.34534782 5
3816.48000000 1.31363403 5
3816.51000000 1.26566568 5
3816.54000000 1.30099498 5
3816.57000000 1.18981382 5
3816.60000000 0.94455680 5
3816.63000000 0.69554476 5
3816.66000000 0.55706682 5
3816.69000000 0.41457429 5
3816.72000000 0.41918321 5
3816.75000000 0.46105173 5
3816.78000000 0.47722097 5
3816.81000000 0.52694994 5
3816.84000000 0.73174192 5
3816.87000000 0.77842097 5
3816.90000000 0.82647645 5
3816.93000000 0.93429849 5
3816.96000000 1.05337822 5
3816.99000000 1.08024983 5
3817.02000000 1.05526341 5
3817.05000000 0.96162212 5
3817.08000000 0.91934629 5
3817.11000000 0.97417726 5
3817.14000000 1.02171099 5
3817.17000000 1.03140514 5
3817.20000000 1.10478056 5
3817.23000000 1.13553508 5
3817.26000000 1.13245957 5
3817.29000000 1.15920842 5
3817.32000000 1.10139182 5
3817.35000000 1.14748701 5
3817.38000000 1.07143701 5
3817.41000000 0.92255425 5
3817.44000000 0.81803778 5
3817.47000000 0.79139347 5
3817.50000000 0.81311508 5
3817.53000000 0.85050095 5
3817.56000000 0.87256249 5
3817.59000000 0.85203126 5
3817.62000000 0.79265405 5
3817.65000000 0.82027097 5
3817.68000000 0.77473425 5
3817.71000000 0.76699695 5
3817.74000000 0.76980273 5
3817.77000000 0.74010422 5
3817.80000000 0.74082853 5
3817.83000000 0.79432279 5
3817.86000000 0.74475937 5
3817.89000000 0.77215310 5
3817.92000000 0.79319685 5
3817.95000000 0.53681059 5
3817.98000000 0.57883110 5
3818.01000000 0.53506721 5
3818.04000000 0.46059697 5
3818.07000000 0.41729800 5
3818.10000000 0.43074824 5
3818.13000000 0.46484619 5
3818.16000000 0.40613942 5
3818.19000000 0.40377243 5
3818.22000000 0.46280406 5
3818.25000000 0.53169650 5
3818.28000000 0.55145081 5
3818.31000000 0.55519605 5
3818.34000000 0.49041512 5
3818.37000000 0.42065783 5
3818.40000000 0.38756997 5
3818.43000000 0.39712310 5
3818.46000000 0.41717148 5
3818.49000000 0.43213315 5
