# Wavelength	Flux_normalized	Order
3795.36000000 0.03742775 5
3795.39000000 0.26884283 5
3795.42000000 3.04912315 5
3795.45000000 1.43350844 5
3795.48000000 0.07538511 5
3795.51000000 1.36264193 5
3795.54000000 0.60617340 5
3795.57000000 1.45416117 5
3795.60000000 1.37760449 5
3795.63000000 1.24278873 5
3795.66000000 1.90754362 5
3795.69000000 0.85554456 5
3795.72000000 0.84389449 5
3795.75000000 1.36788050 5
3795.78000000 1.91064699 5
3795.81000000 2.03120959 5
3795.84000000 1.38275515 5
3795.87000000 1.77536349 5
3795.90000000 1.30252594 5
3795.93000000 -0.31573769 5
3795.96000000 -1.40587464 5
3795.99000000 -0.10257663 5
3796.02000000 0.90536255 5
3796.05000000 1.00665226 5
3796.08000000 0.89873488 5
3796.11000000 2.60155315 5
3796.14000000 1.45873173 5
3796.17000000 -0.08905850 5
3796.20000000 -0.45818849 5
3796.23000000 0.65555927 5
3796.26000000 0.86383486 5
3796.29000000 0.76924967 5
3796.32000000 0.88932265 5
3796.35000000 0.92182767 5
3796.38000000 0.29584124 5
3796.41000000 -0.71756397 5
3796.44000000 0.25804637 5
3796.47000000 0.81452208 5
3796.50000000 0.13305257 5
3796.53000000 -0.71772005 5
3796.56000000 -0.28892039 5
3796.59000000 0.88214433 5
3796.62000000 0.64997147 5
3796.65000000 -0.85361245 5
3796.68000000 -0.06756909 5
3796.71000000 -0.61190119 5
3796.74000000 -1.09110760 5
3796.77000000 -0.76035984 5
3796.80000000 0.25277660 5
3796.83000000 0.19765500 5
3796.86000000 0.37429001 5
3796.89000000 0.55476822 5
3796.92000000 0.51214783 5
3796.95000000 0.19253419 5
3796.98000000 0.21381056 5
3797.01000000 0.03169362 5
3797.04000000 -0.03003416 5
3797.07000000 0.17686570 5
3797.10000000 0.44562195 5
3797.13000000 -0.88637058 5
3797.16000000 -1.19614408 5
3797.19000000 -0.71544952 5
3797.22000000 -0.08976160 5
3797.25000000 0.06286689 5
3797.28000000 0.44724557 5
3797.31000000 0.45956660 5
3797.34000000 0.44033936 5
3797.37000000 0.56652291 5
3797.40000000 0.37112745 5
3797.43000000 0.81312817 5
3797.46000000 0.60141274 5
3797.49000000 0.00416618 5
3797.52000000 -0.31453964 5
3797.55000000 -0.22500055 5
3797.58000000 0.47960445 5
3797.61000000 -0.04967570 5
3797.64000000 -0.80758225 5
3797.67000000 0.00966543 5
3797.70000000 0.24559156 5
3797.73000000 1.20973599 5
3797.76000000 0.68727725 5
3797.79000000 -0.50087324 5
3797.82000000 0.44509882 5
3797.85000000 -0.15223591 5
3797.88000000 -0.20812032 5
3797.91000000 0.28342312 5
3797.94000000 0.60860555 5
3797.97000000 -0.23812256 5
3798.00000000 1.64640588 5
3798.03000000 0.87114226 5
3798.06000000 -0.36496696 5
3798.09000000 -0.12491121 5
3798.12000000 -0.24377550 5
3798.15000000 -1.61072447 5
3798.18000000 -0.35260990 5
3798.21000000 1.08438032 5
3798.24000000 0.04227750 5
3798.27000000 -0.19903528 5
3798.30000000 0.24885105 5
3798.33000000 -0.20516507 5
3798.36000000 -1.05797939 5
3798.39000000 -0.89104276 5
3798.42000000 0.77264239 5
3798.45000000 -0.46299909 5
3798.48000000 -0.83141228 5
3798.51000000 0.49962807 5
3798.54000000 1.56410728 5
3798.57000000 -0.06091819 5
3798.60000000 1.34402467 5
3798.63000000 1.20067884 5
3798.66000000 -0.78795165 5
3798.69000000 0.54661878 5
3798.72000000 0.66705677 5
3798.75000000 0.63868688 5
3798.78000000 0.71961853 5
3798.81000000 0.97923175 5
3798.84000000 1.33391447 5
3798.87000000 0.53113780 5
3798.90000000 1.13354449 5
3798.93000000 1.98137564 5
3798.96000000 1.69623584 5
3798.99000000 0.99966154 5
3799.02000000 0.75564366 5
3799.05000000 1.49438471 5
3799.08000000 1.64175854 5
3799.11000000 0.29380088 5
3799.14000000 1.87424242 5
3799.17000000 1.69984407 5
3799.20000000 1.46249022 5
3799.23000000 1.83695262 5
3799.26000000 2.44922625 5
3799.29000000 1.45625811 5
3799.32000000 1.73860428 5
3799.35000000 1.44600192 5
3799.38000000 1.24909587 5
3799.41000000 3.20961609 5
3799.44000000 1.01933230 5
3799.47000000 1.43701025 5
3799.50000000 1.69215651 5
3799.53000000 0.49947164 5
3799.56000000 -0.29183629 5
3799.59000000 1.56161510 5
3799.62000000 1.89615090 5
3799.65000000 1.44029988 5
3799.68000000 1.31159869 5
3799.71000000 1.62458141 5
3799.74000000 0.98135720 5
3799.77000000 1.11706511 5
3799.80000000 1.62195640 5
3799.83000000 1.74394960 5
3799.86000000 1.34112848 5
3799.89000000 1.18660288 5
3799.92000000 1.37210877 5
3799.95000000 1.59523429 5
3799.98000000 1.54785404 5
3800.01000000 1.37523111 5
3800.04000000 1.18193529 5
3800.07000000 1.54472943 5
3800.10000000 1.70750675 5
3800.13000000 0.87006893 5
3800.16000000 0.92167104 5
3800.19000000 1.09273857 5
3800.22000000 0.64919028 5
3800.25000000 -0.16532580 5
3800.28000000 -0.44617142 5
3800.31000000 0.58152111 5
3800.34000000 0.99051282 5
3800.37000000 0.76076183 5
3800.40000000 0.67154821 5
3800.43000000 1.67211825 5
3800.46000000 1.42524928 5
3800.49000000 1.76638111 5
3800.52000000 2.21833202 5
3800.55000000 2.30178801 5
3800.58000000 1.91451986 5
3800.61000000 0.78537764 5
3800.64000000 0.77676935 5
3800.67000000 0.92048454 5
3800.70000000 0.62549171 5
3800.73000000 0.72220555 5
3800.76000000 1.98096672 5
3800.79000000 1.85535537 5
3800.82000000 1.88303114 5
3800.85000000 2.89527106 5
3800.88000000 2.33797285 5
3800.91000000 1.45570213 5
3800.94000000 1.65879707 5
3800.97000000 1.82535080 5
3801.00000000 1.23253059 5
3801.03000000 2.37275174 5
3801.06000000 2.32422561 5
3801.09000000 3.13814263 5
3801.12000000 3.31143755 5
3801.15000000 1.26260759 5
3801.18000000 0.10967224 5
3801.21000000 1.04316061 5
3801.24000000 1.77616115 5
3801.27000000 1.44281425 5
3801.30000000 0.48566393 5
3801.33000000 0.98637027 5
3801.36000000 0.97224954 5
3801.39000000 0.33897238 5
3801.42000000 0.02188693 5
3801.45000000 1.04213350 5
3801.48000000 1.47842911 5
3801.51000000 1.73645795 5
3801.54000000 1.10744524 5
3801.57000000 0.24023640 5
3801.60000000 0.67217689 5
3801.63000000 1.93914662 5
3801.66000000 1.81694050 5
3801.69000000 1.03218897 5
3801.72000000 0.79021253 5
3801.75000000 2.01607668 5
3801.78000000 2.22286243 5
3801.81000000 2.46724992 5
3801.84000000 2.16322441 5
3801.87000000 1.15771042 5
3801.90000000 0.14917267 5
3801.93000000 0.52681965 5
3801.96000000 1.01506274 5
3801.99000000 1.41990064 5
3802.02000000 1.56111091 5
3802.05000000 1.10697856 5
3802.08000000 2.56214865 5
3802.11000000 2.10253492 5
3802.14000000 1.98443826 5
3802.17000000 3.16179271 5
3802.20000000 1.95777892 5
3802.23000000 1.54461773 5
3802.26000000 1.61784732 5
3802.29000000 1.54975680 5
3802.32000000 1.19406975 5
3802.35000000 1.61403376 5
3802.38000000 0.52055312 5
3802.41000000 0.17105257 5
3802.44000000 0.51724863 5
3802.47000000 0.93594189 5
3802.50000000 1.49308812 5
3802.53000000 0.61059181 5
3802.56000000 0.80886109 5
3802.59000000 1.68370395 5
3802.62000000 2.07768400 5
3802.65000000 2.34609942 5
3802.68000000 1.87861483 5
3802.71000000 2.25469318 5
3802.74000000 3.02700522 5
3802.77000000 3.11559692 5
3802.80000000 2.75766926 5
3802.83000000 2.21262104 5
3802.86000000 1.90524533 5
3802.89000000 1.57838638 5
3802.92000000 1.01566140 5
3802.95000000 1.72572092 5
3802.98000000 1.48016733 5
3803.01000000 1.17459553 5
3803.04000000 1.05068319 5
3803.07000000 0.93629014 5
3803.10000000 1.13423154 5
3803.13000000 0.97804396 5
3803.16000000 0.51380554 5
3803.19000000 0.17642807 5
3803.22000000 0.36406718 5
3803.25000000 0.01909511 5
3803.28000000 0.15291195 5
3803.31000000 1.12175464 5
3803.34000000 1.98751028 5
3803.37000000 1.55352675 5
3803.40000000 2.94787349 5
3803.43000000 3.66327843 5
3803.46000000 3.47135586 5
3803.49000000 2.87431551 5
3803.52000000 2.66198734 5
3803.55000000 2.48478085 5
3803.58000000 1.95715888 5
3803.61000000 1.77066925 5
3803.64000000 1.81300113 5
3803.67000000 1.29326491 5
3803.70000000 1.01032752 5
3803.73000000 0.69191930 5
3803.76000000 0.65542852 5
3803.79000000 1.02841383 5
3803.82000000 1.60949454 5
3803.85000000 1.63148465 5
3803.88000000 1.91274968 5
3803.91000000 1.65940470 5
3803.94000000 0.91094848 5
3803.97000000 0.79488002 5
3804.00000000 1.81633654 5
3804.03000000 2.05640623 5
3804.06000000 2.13515775 5
3804.09000000 2.47771398 5
3804.12000000 2.77249789 5
3804.15000000 2.57830987 5
3804.18000000 2.14496459 5
3804.21000000 1.77148506 5
3804.24000000 1.76834394 5
3804.27000000 2.33421080 5
3804.30000000 2.39319264 5
3804.33000000 3.07335577 5
3804.36000000 3.28236315 5
3804.39000000 2.88483791 5
3804.42000000 3.28372128 5
3804.45000000 2.06635723 5
3804.48000000 2.20365146 5
3804.51000000 2.34603701 5
3804.54000000 1.64506983 5
3804.57000000 1.11465014 5
3804.60000000 1.82639144 5
3804.63000000 1.51115132 5
3804.66000000 1.14891792 5
3804.69000000 1.21032363 5
3804.72000000 0.65651228 5
3804.75000000 1.98798038 5
3804.78000000 1.45313170 5
3804.81000000 0.73258162 5
3804.84000000 1.10455286 5
3804.87000000 1.55339471 5
3804.90000000 1.93835781 5
3804.93000000 1.94654285 5
3804.96000000 1.53083532 5
3804.99000000 0.80015449 5
3805.02000000 0.03728062 5
3805.05000000 0.79760309 5
3805.08000000 1.01650480 5
3805.11000000 0.60983988 5
3805.14000000 -0.02240313 5
3805.17000000 -0.44502553 5
3805.20000000 0.01521488 5
3805.23000000 0.70287120 5
3805.26000000 0.76553130 5
3805.29000000 0.41861721 5
3805.32000000 1.32354577 5
3805.35000000 1.29242505 5
3805.38000000 1.13365683 5
3805.41000000 1.26675350 5
3805.44000000 1.58520031 5
3805.47000000 1.39117216 5
3805.50000000 1.58924529 5
3805.53000000 1.08293569 5
3805.56000000 0.52134951 5
3805.59000000 0.36796195 5
3805.62000000 0.23871151 5
3805.65000000 0.07410602 5
3805.68000000 0.33275314 5
3805.71000000 0.76153480 5
3805.74000000 1.11821593 5
3805.77000000 1.38703496 5
3805.80000000 0.86302888 5
3805.83000000 0.51691469 5
3805.86000000 0.62007764 5
3805.89000000 0.84749443 5
3805.92000000 0.40523125 5
3805.95000000 0.71953437 5
3805.98000000 0.79285485 5
3806.01000000 0.47356883 5
3806.04000000 0.33413052 5
3806.07000000 1.40673918 5
3806.10000000 0.74089034 5
3806.13000000 0.59730593 5
3806.16000000 1.03057086 5
3806.19000000 1.61117245 5
3806.22000000 1.87640467 5
3806.25000000 1.89071041 5
3806.28000000 2.29538633 5
3806.31000000 2.36064149 5
3806.34000000 2.01195503 5
3806.37000000 2.12665124 5
3806.40000000 1.60727761 5
3806.43000000 1.41885872 5
3806.46000000 0.83883425 5
3806.49000000 0.03487756 5
3806.52000000 0.25614809 5
3806.55000000 0.08421830 5
3806.58000000 0.29200886 5
3806.61000000 0.72377815 5
3806.64000000 1.06808283 5
3806.67000000 1.03058303 5
3806.70000000 0.46074445 5
3806.73000000 0.65254735 5
3806.76000000 1.35547662 5
3806.79000000 1.81386436 5
3806.82000000 1.33457782 5
3806.85000000 1.85362491 5
3806.88000000 1.14865223 5
3806.91000000 0.37868570 5
3806.94000000 0.26503618 5
3806.97000000 0.65879850 5
3807.00000000 1.11365719 5
3807.03000000 0.85925681 5
3807.06000000 0.91231092 5
3807.09000000 1.28557871 5
3807.12000000 1.12072242 5
3807.15000000 0.39940146 5
3807.18000000 0.64850130 5
3807.21000000 1.21243728 5
3807.24000000 1.74572963 5
3807.27000000 2.30796104 5
3807.30000000 2.96269865 5
3807.33000000 3.63477382 5
3807.36000000 3.30133142 5
3807.39000000 2.49133057 5
3807.42000000 2.32165464 5
3807.45000000 1.47005456 5
3807.48000000 0.94243154 5
3807.51000000 0.72026503 5
3807.54000000 0.79737777 5
3807.57000000 1.12243197 5
3807.60000000 1.35745843 5
3807.63000000 1.47249595 5
3807.66000000 1.63075848 5
3807.69000000 1.66714853 5
3807.72000000 1.50329711 5
3807.75000000 1.95806580 5
3807.78000000 2.00968002 5
3807.81000000 1.60399615 5
3807.84000000 1.32968960 5
3807.87000000 1.49985295 5
3807.90000000 0.82933146 5
3807.93000000 1.13207028 5
3807.96000000 0.99377689 5
3807.99000000 0.48078759 5
3808.02000000 0.16567428 5
3808.05000000 0.25699704 5
3808.08000000 0.39603047 5
3808.11000000 0.59589854 5
3808.14000000 0.52085310 5
3808.17000000 0.38473289 5
3808.20000000 1.63970302 5
3808.23000000 1.46787674 5
3808.26000000 1.63437699 5
3808.29000000 2.04736784 5
3808.32000000 2.25721101 5
3808.35000000 2.17564708 5
3808.38000000 2.07010282 5
3808.41000000 1.76808673 5
3808.44000000 1.70577530 5
3808.47000000 2.03463343 5
3808.50000000 2.30445495 5
3808.53000000 2.58561235 5
3808.56000000 2.74220014 5
3808.59000000 2.45035108 5
3808.62000000 2.08475942 5
3808.65000000 2.61223668 5
3808.68000000 1.69979073 5
3808.71000000 1.49853112 5
3808.74000000 1.76628354 5
3808.77000000 2.14677129 5
3808.80000000 2.51749943 5
3808.83000000 2.56786641 5
3808.86000000 1.70265379 5
3808.89000000 1.26947036 5
3808.92000000 1.52131734 5
3808.95000000 1.66712186 5
3808.98000000 1.71198214 5
3809.01000000 1.52790079 5
3809.04000000 1.33407583 5
3809.07000000 1.17490600 5
3809.10000000 0.93248919 5
3809.13000000 0.37097250 5
3809.16000000 1.00835450 5
3809.19000000 1.00397244 5
3809.22000000 0.63080905 5
3809.25000000 1.01148145 5
3809.28000000 1.52587920 5
3809.31000000 1.44092656 5
3809.34000000 1.40472659 5
3809.37000000 1.36338880 5
3809.40000000 1.13013667 5
3809.43000000 1.10796027 5
3809.46000000 1.07061200 5
3809.49000000 0.99051888 5
3809.52000000 1.21023750 5
3809.55000000 1.81552742 5
3809.58000000 2.10847862 5
3809.61000000 2.13047970 5
3809.64000000 2.15014670 5
3809.67000000 1.76723066 5
3809.70000000 0.95188452 5
3809.73000000 0.53653612 5
3809.76000000 0.32844721 5
3809.79000000 0.29115387 5
3809.82000000 0.54680247 5
3809.85000000 1.23033293 5
3809.88000000 2.34177288 5
3809.91000000 2.77625026 5
3809.94000000 2.70751131 5
3809.97000000 2.48916684 5
3810.00000000 2.36531399 5
3810.03000000 2.38156115 5
3810.06000000 2.43594420 5
3810.09000000 1.89669925 5
3810.12000000 1.76538579 5
3810.15000000 1.99071100 5
3810.18000000 1.80359651 5
3810.21000000 1.90163141 5
3810.24000000 1.10394769 5
3810.27000000 0.36142940 5
3810.30000000 0.18614615 5
3810.33000000 0.52267618 5
3810.36000000 0.71038344 5
3810.39000000 0.36542425 5
3810.42000000 0.82279398 5
3810.45000000 1.52005688 5
3810.48000000 1.44944161 5
3810.51000000 0.90891286 5
3810.54000000 0.93800242 5
3810.57000000 1.20601524 5
3810.60000000 1.44345717 5
3810.63000000 1.46885319 5
3810.66000000 1.25396766 5
3810.69000000 1.52247462 5
3810.72000000 1.67794891 5
3810.75000000 2.10237142 5
3810.78000000 2.72392636 5
3810.81000000 2.59384231 5
3810.84000000 2.24272002 5
3810.87000000 1.72118893 5
3810.90000000 1.51237824 5
3810.93000000 1.57738953 5
3810.96000000 1.37165942 5
3810.99000000 1.33591074 5
3811.02000000 1.85976966 5
3811.05000000 1.87038904 5
3811.08000000 1.37908052 5
3811.11000000 1.25540412 5
3811.14000000 1.57209596 5
3811.17000000 1.59398839 5
3811.20000000 1.21148389 5
3811.23000000 0.87018656 5
3811.26000000 0.99743960 5
3811.29000000 0.97886338 5
3811.32000000 0.68836164 5
3811.35000000 0.17694338 5
3811.38000000 0.00748159 5
3811.41000000 0.32058865 5
3811.44000000 -0.12377289 5
3811.47000000 0.09111436 5
3811.50000000 0.23611645 5
3811.53000000 0.33101300 5
3811.56000000 0.62317963 5
3811.59000000 1.27551829 5
3811.62000000 0.98910498 5
3811.65000000 1.11713383 5
3811.68000000 1.30376056 5
3811.71000000 1.24931679 5
3811.74000000 1.10884441 5
3811.77000000 0.81609196 5
3811.80000000 0.61353289 5
3811.83000000 0.78074594 5
3811.86000000 0.83034575 5
3811.89000000 0.08696662 5
3811.92000000 0.13010333 5
3811.95000000 0.36149187 5
3811.98000000 0.35903221 5
3812.01000000 0.33984594 5
3812.04000000 0.62095271 5
3812.07000000 0.58299694 5
3812.10000000 0.96938955 5
3812.13000000 1.16632591 5
3812.16000000 1.59951082 5
3812.19000000 2.37524272 5
3812.22000000 2.04975335 5
3812.25000000 1.93268544 5
3812.28000000 1.35956120 5
3812.31000000 0.95798066 5
3812.34000000 0.91439869 5
3812.37000000 0.39221259 5
3812.40000000 0.59846742 5
3812.43000000 0.90528658 5
3812.46000000 1.01870257 5
3812.49000000 1.03674043 5
3812.52000000 1.31166687 5
3812.55000000 1.50425619 5
3812.58000000 2.19255925 5
3812.61000000 2.17977862 5
3812.64000000 1.83985992 5
3812.67000000 2.20553426 5
3812.70000000 2.00102341 5
3812.73000000 2.08877205 5
3812.76000000 1.95418534 5
3812.79000000 1.49935303 5
3812.82000000 1.04562383 5
3812.85000000 1.32671210 5
3812.88000000 1.06634221 5
3812.91000000 0.58017911 5
3812.94000000 0.33493375 5
3812.97000000 0.48912355 5
3813.00000000 0.62847990 5
3813.03000000 0.43480043 5
3813.06000000 0.44247297 5
3813.09000000 0.42858578 5
3813.12000000 0.40163767 5
3813.15000000 0.67448051 5
3813.18000000 0.82449273 5
3813.21000000 0.79430565 5
3813.24000000 0.83332726 5
3813.27000000 0.90439188 5
3813.30000000 0.86970900 5
3813.33000000 1.15091332 5
3813.36000000 1.23983961 5
3813.39000000 1.39169023 5
3813.42000000 1.52103384 5
3813.45000000 1.46942399 5
3813.48000000 1.33392548 5
3813.51000000 1.51789457 5
3813.54000000 1.56288538 5
3813.57000000 1.45135712 5
3813.60000000 1.38234631 5
3813.63000000 1.59183171 5
3813.66000000 1.22723175 5
3813.69000000 1.12547794 5
3813.72000000 1.17749801 5
3813.75000000 1.18755393 5
3813.78000000 1.09563415 5
3813.81000000 1.21716796 5
3813.84000000 0.79835002 5
3813.87000000 0.57471661 5
3813.90000000 0.65737625 5
3813.93000000 0.71018354 5
3813.96000000 0.60376847 5
3813.99000000 0.39216043 5
3814.02000000 0.35491756 5
3814.05000000 0.46125499 5
3814.08000000 0.57331205 5
3814.11000000 0.62013400 5
3814.14000000 0.40735637 5
3814.17000000 0.47095628 5
3814.20000000 0.45605175 5
3814.23000000 0.18714037 5
3814.26000000 0.00972863 5
3814.29000000 0.42880088 5
3814.32000000 0.04804127 5
3814.35000000 -0.21789993 5
3814.38000000 0.00749450 5
3814.41000000 0.36607375 5
3814.44000000 0.33186209 5
3814.47000000 0.45141171 5
3814.50000000 0.62836109 5
3814.53000000 0.74777069 5
3814.56000000 0.78858187 5
3814.59000000 0.93848718 5
3814.62000000 0.77374779 5
3814.65000000 0.85537612 5
3814.68000000 0.77886984 5
3814.71000000 0.41927488 5
3814.74000000 0.42642417 5
3814.77000000 0.61616094 5
3814.80000000 0.49572240 5
3814.83000000 0.54269200 5
3814.86000000 0.73981559 5
3814.89000000 0.67044956 5
3814.92000000 1.01438632 5
3814.95000000 1.07105873 5
3814.98000000 1.29369300 5
3815.01000000 1.33427379 5
3815.04000000 0.93120711 5
3815.07000000 1.37377425 5
3815.10000000 1.09297905 5
3815.13000000 0.83097702 5
3815.16000000 0.79682835 5
3815.19000000 0.90173353 5
3815.22000000 0.90435263 5
3815.25000000 0.89180427 5
3815.28000000 1.14455111 5
3815.31000000 1.25498492 5
3815.34000000 0.94612516 5
3815.37000000 0.39401680 5
3815.40000000 0.87204032 5
3815.43000000 1.27727636 5
3815.46000000 1.46417119 5
3815.49000000 1.46390506 5
3815.52000000 1.38013553 5
3815.55000000 1.29307071 5
3815.58000000 1.45614507 5
3815.61000000 1.34903242 5
3815.64000000 1.31809962 5
3815.67000000 1.59966536 5
3815.70000000 1.80793385 5
3815.73000000 1.82917674 5
3815.76000000 1.46313855 5
3815.79000000 1.45501559 5
3815.82000000 1.62977563 5
3815.85000000 1.16327358 5
3815.88000000 1.08023328 5
3815.91000000 1.13616226 5
3815.94000000 1.21570785 5
3815.97000000 1.21125102 5
3816.00000000 1.07687767 5
3816.03000000 0.90091181 5
3816.06000000 0.57156365 5
3816.09000000 0.50577710 5
3816.12000000 0.61790793 5
3816.15000000 0.65033659 5
3816.18000000 0.44400268 5
3816.21000000 1.14455350 5
3816.24000000 0.66530804 5
3816.27000000 0.41446203 5
3816.30000000 0.68641512 5
3816.33000000 0.72688863 5
3816.36000000 1.18133150 5
3816.39000000 1.10017024 5
3816.42000000 1.27265191 5
3816.45000000 1.43617546 5
3816.48000000 1.25202183 5
3816.51000000 1.35304478 5
3816.54000000 1.43206321 5
3816.57000000 1.27675023 5
3816.60000000 0.88205103 5
3816.63000000 0.51075477 5
3816.66000000 0.54121892 5
3816.69000000 0.38951015 5
3816.72000000 0.47577098 5
3816.75000000 0.37817684 5
3816.78000000 0.33794736 5
3816.81000000 0.74438867 5
3816.84000000 0.80728105 5
3816.87000000 0.91235123 5
3816.90000000 0.77222556 5
3816.93000000 0.83275545 5
3816.96000000 1.17634433 5
3816.99000000 0.92860316 5
3817.02000000 1.05340059 5
3817.05000000 1.05912914 5
3817.08000000 0.90341137 5
3817.11000000 0.90008097 5
3817.14000000 1.32179814 5
3817.17000000 0.90444759 5
3817.20000000 1.14746046 5
3817.23000000 1.32014393 5
3817.26000000 1.17671207 5
3817.29000000 0.91685519 5
3817.32000000 0.98343946 5
3817.35000000 0.98315018 5
3817.38000000 1.05666052 5
3817.41000000 0.86370738 5
3817.44000000 0.60630463 5
3817.47000000 1.03253027 5
3817.50000000 0.78735747 5
3817.53000000 0.88999567 5
3817.56000000 1.03583920 5
3817.59000000 0.99767190 5
3817.62000000 0.79664416 5
3817.65000000 0.75992089 5
3817.68000000 0.84543649 5
3817.71000000 0.92837503 5
3817.74000000 0.98175611 5
3817.77000000 1.07376509 5
3817.80000000 1.28327807 5
3817.83000000 0.58876379 5
3817.86000000 0.59167947 5
3817.89000000 0.91669397 5
3817.92000000 1.03694084 5
3817.95000000 0.74296948 5
3817.98000000 0.51421718 5
3818.01000000 0.68706437 5
3818.04000000 0.54186123 5
3818.07000000 0.42808151 5
3818.10000000 0.67016696 5
3818.13000000 0.61573824 5
3818.16000000 0.43695249 5
3818.19000000 0.57430539 5
3818.22000000 0.61588632 5
3818.25000000 0.44040512 5
3818.28000000 0.37012829 5
3818.31000000 0.52402477 5
3818.34000000 0.69468376 5
3818.37000000 0.57496378 5
3818.40000000 0.36418514 5
3818.43000000 0.36750719 5
3818.46000000 0.48268359 5
3818.49000000 0.21405988 5
3818.52000000 0.28054725 5
3818.55000000 0.40253069 5
3818.58000000 0.34117150 5
3818.61000000 0.21835976 5
3818.64000000 0.23089072 5
3818.67000000 0.03678324 5
3818.70000000 0.03552481 5
3818.73000000 0.13493482 5
3818.76000000 0.06431313 5
3818.79000000 -0.01967482 5
3818.82000000 -0.16948293 5
3818.85000000 -0.12400186 5
3818.88000000 -0.01024323 5
3818.91000000 -0.02131536 5
